index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.000,0.000,0
2,0.000,0.000,0
3,0.000,0.000,0
4,0.000,0.000,0
5,0.000,0.000,0
6,0.000,0.000,0
7,0.000,0.000,0
8,0.000,0.000,0
9,0.000,0.000,0
10,0.000,0.000,0
11,0.000,0.000,0
12,0.000,0.000,0
13,0.000,0.000,0
14,0.000,0.000,0
15,0.711,0.711,0
16,0.000,0.000,1
17,0.054,0.054,1
18,0.000,0.000,0
19,0.065,0.065,0
20,0.000,0.000,0
21,0.040,0.040,0
22,0.000,0.000,1
23,0.888,0.888,1
24,0.000,0.000,1
25,0.286,0.286,1
26,0.000,0.000,0
27,0.257,0.257,0
28,0.000,0.000,0
29,0.190,0.190,0
30,0.000,0.000,0
31,0.138,0.138,0
32,0.000,0.000,0
33,0.097,0.097,0
34,0.000,0.000,0
35,0.082,0.082,0
36,0.000,0.000,0
37,1.525,1.525,0
38,0.000,0.000,0
39,0.046,0.046,0
40,0.000,0.000,1
41,0.213,0.213,1
42,0.000,0.000,1
43,0.142,0.142,1
44,0.000,0.000,0
45,0.060,0.060,0
46,0.000,0.000,0
47,0.030,0.030,0
48,0.000,0.000,0
49,0.019,0.019,0
50,0.000,0.000,0
51,0.058,0.058,0
52,0.000,0.000,0
53,0.684,0.684,0
54,0.000,0.000,0
55,0.015,0.015,0
56,0.000,0.000,0
57,0.070,0.070,0
58,0.000,0.000,0
59,0.051,0.051,0
60,0.000,0.000,0
61,0.049,0.049,0
62,0.000,0.000,0
63,0.043,0.043,0
64,0.000,0.000,0
65,0.012,0.012,0
66,0.000,0.000,0
67,0.434,0.434,0
68,0.000,0.000,0
69,0.005,0.005,0
70,0.000,0.000,0
71,0.047,0.047,0
72,0.000,0.000,0
73,0.015,0.015,0
74,0.000,0.000,0
75,0.015,0.015,0
76,0.000,0.000,0
77,0.020,0.020,0
78,0.000,0.000,0
79,0.006,0.006,0
80,0.000,0.000,0
81,0.002,0.002,0
82,0.000,0.000,0
83,0.001,0.001,0
84,0.000,0.000,0
85,0.000,0.000,0
86,0.000,0.000,0
87,0.000,0.000,0
88,0.000,0.000,0
89,0.000,0.000,0
90,0.000,0.000,0
91,0.001,0.001,0
92,0.000,0.000,0
93,0.003,0.003,0
94,0.000,0.000,0
95,0.000,0.000,0
96,0.000,0.000,0
97,0.000,0.000,0
98,0.000,0.000,0
99,0.000,0.000,0
100,0.000,0.000,0
101,0.000,0.000,0
102,0.000,0.000,0
103,0.000,0.000,0
104,0.000,0.000,0
105,0.842,0.842,0
106,0.000,0.000,0
107,0.003,0.003,0
108,0.000,0.000,0
109,0.021,0.021,0
110,0.000,0.000,0
111,0.256,0.256,0
112,0.000,0.000,0
113,0.028,0.028,0
114,0.000,0.000,0
115,0.047,0.047,0
116,0.000,0.000,0
117,0.041,0.041,0
118,0.000,0.000,0
119,0.031,0.031,0
120,0.000,0.000,0
121,0.052,0.052,0
122,0.000,0.000,0
123,0.055,0.055,0
