index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.063,0.063,0
2,0.000,0.000,0
3,0.055,0.055,0
4,0.000,0.000,0
5,0.055,0.055,0
6,0.000,0.000,0
7,0.046,0.046,0
8,0.000,0.000,0
9,0.055,0.055,0
10,0.000,0.000,0
11,0.035,0.035,0
12,0.000,0.000,0
13,0.036,0.036,0
14,0.000,0.000,0
15,0.035,0.035,0
16,0.000,0.000,0
17,0.035,0.035,0
18,0.000,0.000,0
19,0.035,0.035,0
20,0.000,0.000,0
21,0.072,0.072,0
22,0.000,0.000,0
23,0.071,0.071,0
24,0.000,0.000,0
25,0.071,0.071,0
26,0.000,0.000,0
27,0.069,0.069,0
28,0.000,0.000,0
29,0.068,0.068,0
30,0.000,0.000,0
31,0.379,0.379,0
32,0.000,0.000,0
33,0.374,0.374,0
34,0.000,0.000,0
35,0.367,0.367,0
36,0.000,0.000,0
37,0.355,0.355,0
38,0.000,0.000,0
39,0.057,0.057,0
40,0.000,0.000,0
41,4.997,4.997,0
42,0.000,0.000,0
43,0.038,0.038,0
44,0.000,0.000,0
45,2.374,2.374,0
46,0.000,0.000,0
47,0.042,0.042,0
48,0.000,0.000,0
49,0.041,0.041,0
50,0.000,0.000,0
51,0.041,0.041,0
52,0.000,0.000,0
53,0.065,0.065,0
54,0.000,0.000,0
55,0.066,0.066,0
56,0.000,0.000,0
57,0.064,0.064,0
58,0.000,0.000,0
59,0.064,0.064,0
60,0.000,0.000,0
61,0.062,0.062,0
62,0.000,0.000,0
63,0.062,0.062,0
64,0.000,0.000,0
65,0.061,0.061,0
66,0.000,0.000,0
67,0.056,0.056,0
68,0.000,0.000,0
69,0.057,0.057,0
70,0.000,0.000,0
71,0.059,0.059,0
72,0.000,0.000,0
73,0.052,0.052,0
74,0.000,0.000,0
75,0.046,0.046,0
76,0.000,0.000,1
77,0.324,0.324,1
78,0.000,0.000,1
79,1.542,1.542,1
80,0.000,0.000,1
81,0.863,0.863,1
82,0.000,0.000,0
83,0.308,0.308,0
84,0.000,0.000,0
85,8.044,8.044,0
86,0.000,0.000,0
87,0.445,0.445,0
88,0.000,0.000,0
89,0.634,0.634,0
90,0.000,0.000,0
91,0.290,0.290,0
92,0.000,0.000,0
93,0.465,0.465,0
94,0.000,0.000,0
95,0.634,0.634,0
96,0.000,0.000,0
97,0.099,0.099,0
98,0.000,0.000,1
99,0.084,0.084,1
100,0.000,0.000,1
101,0.043,0.043,1
102,0.000,0.000,0
103,0.024,0.024,0
104,0.000,0.000,1
105,0.351,0.351,1
106,0.000,0.000,1
107,0.279,0.279,1
108,0.000,0.000,0
109,0.175,0.175,0
110,0.000,0.000,1
111,0.583,0.583,1
112,0.000,0.000,0
113,0.706,0.706,0
114,0.000,0.000,0
115,0.565,0.565,0
116,0.000,0.000,0
117,0.286,0.286,0
118,0.000,0.000,0
119,0.641,0.641,0
120,0.000,0.000,0
121,1.073,1.073,0
122,0.000,0.000,0
123,0.851,0.851,0
124,0.000,0.000,0
125,1.415,1.415,0
126,0.000,0.000,0
127,1.436,1.436,0
128,0.000,0.000,0
129,1.482,1.482,0
130,0.000,0.000,0
131,1.852,1.852,0
132,0.000,0.000,0
133,1.504,1.504,0
134,0.000,0.000,0
135,1.969,1.969,0
136,0.000,0.000,0
137,2.068,2.068,0
138,0.000,0.000,0
139,2.050,2.050,0
140,0.000,0.000,0
141,2.571,2.571,0
142,0.000,0.000,0
143,2.604,2.604,0
