index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.000,0.000,0
2,0.066,0.066,0
3,0.000,0.000,0
4,0.136,0.136,0
5,0.000,0.000,0
6,0.475,0.475,0
7,0.000,0.000,0
8,0.006,0.006,0
9,0.000,0.000,0
10,0.002,0.002,0
11,0.000,0.000,0
12,0.113,0.113,0
13,0.000,0.000,0
14,0.001,0.001,0
15,0.000,0.000,0
16,0.000,0.000,0
17,0.000,0.000,0
18,0.028,0.028,0
19,0.000,0.000,0
20,0.013,0.013,0
21,0.000,0.000,0
22,0.008,0.008,0
23,0.000,0.000,0
24,0.005,0.005,0
25,0.000,0.000,0
26,0.000,0.000,0
27,0.000,0.000,0
28,1.464,1.464,0
29,0.000,0.000,0
30,0.213,0.213,0
31,0.000,0.000,0
32,0.006,0.006,0
33,0.000,0.000,0
34,0.006,0.006,0
35,0.000,0.000,0
36,0.004,0.004,0
37,0.000,0.000,0
38,0.175,0.175,0
39,0.000,0.000,0
40,0.136,0.136,0
41,0.000,0.000,0
42,0.107,0.107,0
43,0.000,0.000,0
44,0.087,0.087,0
45,0.000,0.000,0
46,0.003,0.003,0
47,0.000,0.000,0
48,0.003,0.003,0
49,0.000,0.000,0
50,0.002,0.002,0
51,0.000,0.000,0
52,0.003,0.003,0
53,0.000,0.000,0
54,0.087,0.087,0
55,0.000,0.000,0
56,0.002,0.002,0
57,0.000,0.000,0
58,0.002,0.002,0
59,0.000,0.000,0
60,0.004,0.004,0
61,0.000,0.000,0
62,0.002,0.002,0
63,0.000,0.000,0
64,0.003,0.003,0
65,0.000,0.000,0
66,0.001,0.001,0
67,0.000,0.000,0
68,0.002,0.002,0
69,0.000,0.000,0
70,0.000,0.000,0
71,0.000,0.000,0
72,0.004,0.004,0
73,0.000,0.000,0
74,0.090,0.090,0
75,0.000,0.000,0
76,0.000,0.000,0
77,0.000,0.000,0
78,0.001,0.001,0
79,0.000,0.000,0
80,0.542,0.542,0
81,0.000,0.000,0
82,0.051,0.051,0
83,0.000,0.000,0
84,0.725,0.725,0
85,0.000,0.000,1
86,0.137,0.137,1
87,0.000,0.000,1
88,2.344,2.344,1
89,0.000,0.000,1
90,1.655,1.655,1
91,0.000,0.000,1
92,0.331,0.331,1
93,0.000,0.000,1
94,0.466,0.466,1
95,0.000,0.000,1
96,0.581,0.581,1
97,0.000,0.000,1
98,0.315,0.315,1
99,0.000,0.000,0
100,0.659,0.659,0
101,0.000,0.000,0
102,0.930,0.930,0
103,0.000,0.000,1
104,0.483,0.483,1
105,0.000,0.000,1
106,0.416,0.416,1
107,0.000,0.000,1
108,0.504,0.504,1
109,0.000,0.000,0
110,0.345,0.345,0
111,0.000,0.000,0
112,0.465,0.465,1
113,0.000,0.000,1
114,0.131,0.131,1
115,0.000,0.000,0
116,0.138,0.138,0
117,0.000,0.000,1
118,0.228,0.228,1
119,0.000,0.000,0
120,0.711,0.711,0
121,0.000,0.000,0
122,2.686,2.686,0
123,0.000,0.000,0
