index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,3.324,3.324,0
2,0.000,0.000,0
3,0.120,0.120,0
4,0.000,0.000,0
5,0.000,0.000,0
6,0.000,0.000,0
7,0.000,0.000,0
8,0.000,0.000,0
9,0.000,0.000,0
10,0.000,0.000,0
11,0.000,0.000,0
12,0.000,0.000,0
13,0.000,0.000,0
14,0.000,0.000,0
15,0.000,0.000,0
16,0.000,0.000,0
17,0.000,0.000,0
18,0.000,0.000,0
19,0.000,0.000,0
20,0.000,0.000,0
21,0.000,0.000,0
22,0.000,0.000,0
23,0.440,0.440,0
24,0.000,0.000,1
25,0.199,0.199,1
26,0.000,0.000,1
27,0.166,0.166,1
28,0.000,0.000,0
29,0.547,0.547,0
30,0.000,0.000,0
31,0.212,0.212,0
32,0.000,0.000,1
33,0.631,0.631,1
34,0.000,0.000,1
35,0.269,0.269,1
36,0.000,0.000,1
37,0.237,0.237,1
38,0.000,0.000,0
39,0.170,0.170,0
40,0.000,0.000,1
41,0.401,0.401,1
42,0.000,0.000,1
43,0.293,0.293,1
44,0.000,0.000,1
45,0.632,0.632,1
46,0.000,0.000,1
47,0.513,0.513,1
48,0.000,0.000,1
49,0.244,0.244,1
50,0.000,0.000,1
51,0.745,0.745,1
52,0.000,0.000,0
53,0.000,0.000,0
54,0.000,0.000,0
55,1.121,1.121,0
56,0.000,0.000,0
57,0.315,0.315,0
58,0.000,0.000,0
59,1.195,1.195,0
60,0.000,0.000,0
61,0.345,0.345,0
62,0.000,0.000,1
63,0.369,0.369,1
64,0.000,0.000,1
65,0.471,0.471,1
66,0.000,0.000,1
67,0.418,0.418,1
68,0.000,0.000,1
69,0.872,0.872,1
70,0.000,0.000,1
71,0.294,0.294,1
72,0.000,0.000,1
73,0.537,0.537,1
74,0.000,0.000,1
75,0.364,0.364,1
76,0.000,0.000,1
77,0.000,0.000,1
78,0.000,0.000,1
79,0.485,0.485,1
80,0.000,0.000,1
81,0.348,0.348,1
82,0.000,0.000,1
83,0.536,0.536,1
84,0.000,0.000,0
85,0.494,0.494,0
86,0.000,0.000,0
87,0.946,0.946,0
88,0.000,0.000,0
89,2.950,2.950,0
90,0.000,0.000,0
91,1.500,1.500,0
92,0.000,0.000,0
93,2.065,2.065,0
94,0.000,0.000,0
95,3.116,3.116,0
96,0.000,0.000,0
97,2.906,2.906,0
98,0.000,0.000,0
99,2.743,2.743,0
100,0.000,0.000,0
101,3.453,3.453,0
102,0.000,0.000,0
103,2.910,2.910,0
104,0.000,0.000,0
105,2.991,2.991,0
106,0.000,0.000,0
107,2.593,2.593,0
108,0.000,0.000,0
109,2.146,2.146,0
110,0.000,0.000,0
111,1.911,1.911,0
112,0.000,0.000,0
113,2.933,2.933,0
114,0.000,0.000,0
115,1.958,1.958,0
116,0.000,0.000,0
117,2.460,2.460,0
118,0.000,0.000,0
119,3.172,3.172,0
120,0.000,0.000,0
121,2.814,2.814,0
122,0.000,0.000,0
123,2.440,2.440,0
124,0.000,0.000,0
125,2.342,2.342,0
126,0.000,0.000,0
127,2.116,2.116,0
128,0.000,0.000,0
129,2.201,2.201,0
130,0.000,0.000,0
131,2.231,2.231,0
132,0.000,0.000,0
133,2.286,2.286,0
134,0.000,0.000,0
135,2.683,2.683,0
136,0.000,0.000,0
137,2.552,2.552,0
138,0.000,0.000,0
139,2.436,2.436,0
140,0.000,0.000,0
141,2.914,2.914,0
142,0.000,0.000,0
143,2.863,2.863,0
144,0.000,0.000,0
145,2.881,2.881,0
146,0.000,0.000,0
147,2.560,2.560,0
148,0.000,0.000,0
149,2.866,2.866,0
150,0.000,0.000,0
151,2.660,2.660,0
152,0.000,0.000,0
153,2.937,2.937,0
154,0.000,0.000,0
155,2.395,2.395,0
156,0.000,0.000,0
157,2.656,2.656,0
158,0.000,0.000,0
159,2.660,2.660,0
160,0.000,0.000,0
161,2.467,2.467,0
162,0.000,0.000,0
163,2.729,2.729,0
164,0.000,0.000,0
165,3.256,3.256,0
166,0.000,0.000,0
167,2.555,2.555,0
168,0.000,0.000,0
169,2.626,2.626,0
170,0.000,0.000,0
171,4.050,4.050,0
172,0.000,0.000,0
173,2.738,2.738,0
174,0.000,0.000,0
175,2.797,2.797,0
176,0.000,0.000,0
177,2.656,2.656,0
178,0.000,0.000,0
179,2.572,2.572,0
180,0.000,0.000,0
181,2.888,2.888,0
182,0.000,0.000,0
183,2.647,2.647,0
184,0.000,0.000,0
185,2.464,2.464,0
186,0.000,0.000,0
187,2.225,2.225,0
188,0.000,0.000,0
189,2.523,2.523,0
190,0.000,0.000,0
191,2.700,2.700,0
192,0.000,0.000,0
193,2.329,2.329,0
194,0.000,0.000,0
195,2.237,2.237,0
196,0.000,0.000,0
197,2.859,2.859,0
198,0.000,0.000,0
199,2.221,2.221,0
200,0.000,0.000,0
201,3.472,3.472,0
202,0.000,0.000,0
203,3.106,3.106,0
204,0.000,0.000,0
205,2.792,2.792,0
206,0.000,0.000,0
207,3.628,3.628,0
208,0.000,0.000,0
209,3.241,3.241,0
210,0.000,0.000,0
211,4.721,4.721,0
212,0.000,0.000,0
213,3.059,3.059,0
214,0.000,0.000,0
215,3.435,3.435,0
216,0.000,0.000,0
217,3.777,3.777,0
218,0.000,0.000,0
219,3.121,3.121,0
220,0.000,0.000,0
221,3.802,3.802,0
222,0.000,0.000,0
223,3.292,3.292,0
224,0.000,0.000,0
225,3.430,3.430,0
226,0.000,0.000,0
227,3.492,3.492,0
228,0.000,0.000,0
229,3.477,3.477,0
230,0.000,0.000,0
231,3.466,3.466,0
232,0.000,0.000,0
233,3.566,3.566,0
234,0.000,0.000,0
235,3.466,3.466,0
236,0.000,0.000,0
237,2.751,2.751,0
238,0.000,0.000,0
239,3.554,3.554,0
240,0.000,0.000,0
241,3.284,3.284,0
242,0.000,0.000,0
243,3.066,3.066,0
244,0.000,0.000,0
245,3.290,3.290,1
246,0.000,0.000,1
247,4.036,4.036,0
248,0.000,0.000,0
249,2.657,2.657,0
250,0.000,0.000,0
251,2.654,2.654,0
252,0.000,0.000,0
253,2.930,2.930,1
254,0.000,0.000,1
255,2.094,2.094,0
256,0.000,0.000,0
257,3.856,3.856,0
258,0.000,0.000,0
259,2.811,2.811,1
260,0.000,0.000,1
261,2.929,2.929,0
262,0.000,0.000,0
263,2.917,2.917,0
264,0.000,0.000,0
265,1.343,1.343,1
266,0.000,0.000,1
267,4.313,4.313,0
268,0.000,0.000,0
269,3.010,3.010,0
270,0.000,0.000,0
271,3.347,3.347,0
272,0.000,0.000,0
273,3.416,3.416,0
274,0.000,0.000,0
275,3.040,3.040,0
276,0.000,0.000,0
277,3.013,3.013,0
278,0.000,0.000,0
279,2.626,2.626,0
280,0.000,0.000,0
281,3.592,3.592,0
282,0.000,0.000,0
283,2.892,2.892,0
284,0.000,0.000,0
285,3.220,3.220,0
286,0.000,0.000,0
287,3.249,3.249,0
288,0.000,0.000,0
289,3.330,3.330,0
290,0.000,0.000,0
291,3.231,3.231,0
292,0.000,0.000,0
293,3.596,3.596,0
294,0.000,0.000,0
295,3.834,3.834,0
296,0.000,0.000,0
297,3.525,3.525,0
298,0.000,0.000,0
299,3.785,3.785,0
300,0.000,0.000,0
301,4.066,4.066,0
302,0.000,0.000,0
303,5.213,5.213,0
304,0.000,0.000,0
305,6.768,6.768,0
306,0.000,0.000,0
307,6.520,6.520,0
308,0.000,0.000,0
309,6.503,6.503,0
310,0.000,0.000,0
311,7.124,7.124,0
312,0.000,0.000,0
313,6.935,6.935,0
314,0.000,0.000,0
315,5.995,5.995,0
316,0.000,0.000,0
317,5.711,5.711,0
318,0.000,0.000,0
319,5.375,5.375,0
320,0.000,0.000,0
321,5.212,5.212,0
322,0.000,0.000,0
323,4.699,4.699,0
324,0.000,0.000,0
325,4.913,4.913,0
326,0.000,0.000,0
327,4.043,4.043,0
