index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.000,0.000,0
2,0.298,0.298,0
3,0.000,0.000,1
4,0.154,0.154,1
5,0.000,0.000,0
6,0.118,0.118,0
7,0.000,0.000,0
8,0.000,0.000,0
9,0.000,0.000,0
10,0.000,0.000,0
11,0.000,0.000,0
12,0.000,0.000,0
13,0.000,0.000,0
14,0.000,0.000,0
15,0.000,0.000,0
16,0.000,0.000,0
17,0.000,0.000,0
18,0.000,0.000,0
19,0.000,0.000,0
20,0.000,0.000,0
21,0.000,0.000,0
22,0.000,0.000,0
23,0.000,0.000,0
24,0.000,0.000,0
25,0.000,0.000,0
26,0.000,0.000,0
27,0.000,0.000,0
28,0.000,0.000,0
29,0.000,0.000,0
30,0.000,0.000,0
31,0.000,0.000,0
32,0.000,0.000,0
33,0.000,0.000,0
34,0.000,0.000,0
35,0.000,0.000,0
36,0.000,0.000,0
37,0.000,0.000,0
38,0.000,0.000,0
39,0.000,0.000,0
40,1.744,1.744,1
41,0.025,0.025,0
42,0.000,0.000,1
43,0.169,0.169,0
44,0.000,0.000,0
45,0.341,0.341,0
46,0.000,0.000,0
47,0.527,0.527,0
48,0.000,0.000,1
49,0.055,0.055,1
50,0.000,0.000,1
51,0.624,0.624,0
52,0.000,0.000,0
53,0.000,0.000,0
54,0.796,0.796,0
55,0.778,0.778,0
56,0.000,0.000,0
57,0.000,0.000,0
58,0.390,0.390,0
59,0.000,0.000,0
60,0.000,0.000,0
61,0.503,0.503,0
62,0.000,0.000,0
63,0.000,0.000,1
64,0.102,0.102,1
65,0.000,0.000,1
66,0.108,0.108,1
67,0.503,0.503,1
68,0.000,0.000,1
69,0.232,0.232,1
70,0.000,0.000,1
71,0.477,0.477,0
72,0.000,0.000,0
73,0.000,0.000,0
74,0.461,0.461,0
75,0.000,0.000,0
76,0.439,0.439,0
77,0.628,0.628,0
78,0.000,0.000,0
79,0.000,0.000,1
80,0.049,0.049,1
81,0.198,0.198,1
82,0.000,0.000,1
83,0.000,0.000,0
84,0.060,0.060,0
85,0.000,0.000,1
86,0.347,0.347,1
87,0.000,0.000,1
88,0.204,0.204,1
89,0.000,0.000,0
90,0.389,0.389,0
91,0.000,0.000,0
92,1.175,1.175,0
93,0.000,0.000,0
94,1.165,1.165,0
95,0.000,0.000,0
96,1.209,1.209,0
97,0.913,0.913,0
98,0.000,0.000,0
99,0.000,0.000,0
100,1.944,1.944,0
101,0.000,0.000,0
102,0.911,0.911,0
103,0.000,0.000,0
104,1.805,1.805,0
105,0.000,0.000,0
106,1.747,1.747,0
107,0.000,0.000,0
108,1.890,1.890,0
109,0.000,0.000,0
110,2.425,2.425,0
111,0.000,0.000,0
112,1.683,1.683,0
113,0.000,0.000,0
114,2.526,2.526,0
115,0.000,0.000,0
116,2.470,2.470,0
117,2.488,2.488,0
118,0.000,0.000,0
119,2.125,2.125,0
120,0.000,0.000,0
121,2.178,2.178,0
122,0.000,0.000,0
123,2.640,2.640,0
