index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.000,0.000,0
2,0.156,0.156,0
3,0.000,0.000,0
4,0.035,0.035,0
5,0.000,0.000,0
6,0.006,0.006,0
7,0.000,0.000,0
8,0.256,0.256,0
9,0.000,0.000,0
10,0.006,0.006,0
11,0.000,0.000,1
12,0.001,0.001,1
13,0.000,0.000,0
14,0.003,0.003,0
15,0.000,0.000,0
16,0.009,0.009,0
17,0.000,0.000,0
18,0.001,0.001,0
19,0.000,0.000,0
20,0.247,0.247,0
21,0.000,0.000,0
22,0.231,0.231,0
23,0.000,0.000,0
24,0.207,0.207,0
25,0.000,0.000,0
26,0.192,0.192,0
27,0.000,0.000,0
28,0.000,0.000,0
29,0.000,0.000,0
30,0.004,0.004,0
31,0.000,0.000,0
32,0.189,0.189,0
33,0.000,0.000,0
34,0.005,0.005,0
35,0.000,0.000,0
36,0.015,0.015,0
37,0.000,0.000,0
38,0.197,0.197,0
39,0.000,0.000,0
40,0.004,0.004,0
41,0.000,0.000,0
42,0.006,0.006,0
43,0.000,0.000,0
44,0.006,0.006,0
45,0.000,0.000,0
46,0.008,0.008,0
47,0.000,0.000,0
48,0.198,0.198,0
49,0.000,0.000,0
50,0.009,0.009,0
51,0.000,0.000,0
52,0.004,0.004,0
53,0.000,0.000,0
54,0.001,0.001,0
55,0.000,0.000,0
56,0.008,0.008,0
57,0.000,0.000,0
58,0.010,0.010,0
59,0.000,0.000,0
60,0.001,0.001,0
61,0.000,0.000,0
62,0.198,0.198,1
63,0.000,0.000,1
64,0.011,0.011,1
65,0.000,0.000,1
66,0.194,0.194,0
67,0.000,0.000,0
68,0.002,0.002,0
69,0.000,0.000,0
70,0.000,0.000,0
71,0.000,0.000,0
72,0.939,0.939,0
73,0.000,0.000,0
74,0.003,0.003,0
75,0.000,0.000,0
76,0.142,0.142,0
77,0.000,0.000,0
78,0.002,0.002,0
79,0.000,0.000,0
80,0.005,0.005,0
81,0.000,0.000,0
82,0.129,0.129,0
83,0.000,0.000,0
84,0.002,0.002,0
85,0.000,0.000,0
86,0.107,0.107,0
87,0.000,0.000,0
88,0.005,0.005,0
89,0.000,0.000,0
90,0.094,0.094,0
91,0.000,0.000,0
92,0.001,0.001,0
93,0.000,0.000,0
94,0.083,0.083,0
95,0.000,0.000,0
96,0.001,0.001,0
97,0.000,0.000,0
98,0.001,0.001,0
99,0.000,0.000,0
100,0.000,0.000,0
101,0.000,0.000,0
102,0.069,0.069,0
103,0.000,0.000,0
104,0.057,0.057,0
105,0.000,0.000,0
106,0.004,0.004,0
107,0.000,0.000,0
108,0.002,0.002,0
109,0.000,0.000,0
110,0.352,0.352,0
111,0.000,0.000,0
112,0.053,0.053,0
113,0.000,0.000,1
114,0.045,0.045,1
115,0.000,0.000,0
116,0.030,0.030,0
117,0.000,0.000,0
118,0.003,0.003,0
119,0.000,0.000,0
120,0.003,0.003,0
121,0.000,0.000,0
122,0.027,0.027,0
123,0.000,0.000,0
