unix_timestamp,cadence
1738764205,69072.00
1738764235,31.92
1738764244,22.49
1738764246,24.33
1738764248,24.54
1738764258,25.16
1738764275,38.07
1738764276,45.68
1738764277,57.10
1738764278,63.87
1738764279,69.03
1738764279,72.54
1738764280,80.84
1738764281,80.84
1738764281,81.92
1738764283,82.47
1738764283,83.71
1738764284,84.86
1738764285,88.66
1738764286,89.30
1738764287,89.30
1738764287,88.02
1738764287,88.02
1738764288,88.02
1738764289,89.30
1738764289,92.11
1738764290,94.23
1738764291,95.85
1738764291,95.85
1738764292,93.52
1738764293,90.75
1738764293,89.96
1738764294,89.96
1738764295,89.30
1738764296,92.11
1738764296,94.23
1738764297,94.23
1738764297,94.23
1738764298,91.43
1738764299,86.78
1738764300,80.31
1738764301,75.20
1738764302,71.11
1738764302,69.03
1738764303,69.03
1738764304,69.90
1738764305,72.03
1738764305,73.32
1738764306,77.19
1738764307,79.69
1738764308,81.92
1738764308,84.28
1738764309,84.86
1738764310,86.05
1738764311,87.40
1738764312,89.30
1738764313,90.75
1738764313,92.81
1738764313,95.85
1738764314,98.94
1738764315,103.78
1738764316,108.94
1738764316,112.12
1738764317,115.27
1738764317,121.30
1738764318,125.13
1738764318,127.73
1738764319,129.08
1738764319,129.08
1738764320,129.08
1738764320,129.08
1738764321,129.08
1738764321,129.08
1738764322,129.08
1738764322,130.72
1738764323,132.13
1738764323,133.57
1738764323,135.03
1738764324,135.03
1738764324,136.53
1738764325,138.07
1738764325,139.95
1738764326,139.95
1738764326,139.95
1738764326,141.57
1738764327,141.57
1738764327,142.39
1738764328,144.91
1738764328,144.91
1738764329,144.91
1738764329,146.63
1738764330,148.41
1738764330,148.41
1738764331,148.41
1738764331,148.41
1738764332,148.41
1738764332,148.41
1738764332,148.41
1738764333,148.41
1738764333,146.63
1738764334,144.91
1738764334,143.22
1738764335,143.22
1738764335,143.22
1738764335,143.22
1738764336,143.22
1738764336,143.22
1738764337,144.91
1738764337,144.91
1738764337,144.91
1738764338,144.91
1738764338,146.63
1738764339,148.41
1738764339,148.41
1738764339,148.41
1738764340,148.41
1738764340,148.41
1738764341,150.59
1738764341,152.46
1738764341,152.46
1738764342,154.37
1738764342,156.34
1738764343,156.34
1738764343,156.34
