index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.286,0.286,0
2,0.000,0.000,0
3,0.233,0.233,0
4,0.000,0.000,0
5,0.410,0.410,0
6,0.000,0.000,0
7,0.169,0.169,0
8,0.000,0.000,1
9,0.117,0.117,1
10,0.000,0.000,1
11,0.225,0.225,1
12,0.000,0.000,0
13,0.103,0.103,0
14,0.000,0.000,0
15,2.498,2.498,0
16,0.000,0.000,0
17,0.006,0.006,0
18,0.000,0.000,0
19,0.034,0.034,0
20,0.000,0.000,0
21,0.606,0.606,0
22,0.000,0.000,0
23,0.343,0.343,0
24,0.000,0.000,0
25,0.223,0.223,0
26,0.000,0.000,0
27,0.155,0.155,0
28,0.000,0.000,0
29,0.002,0.002,0
30,0.000,0.000,0
31,0.002,0.002,0
32,0.000,0.000,0
33,0.002,0.002,0
34,0.000,0.000,0
35,0.002,0.002,0
36,0.000,0.000,0
37,0.005,0.005,0
38,0.000,0.000,0
39,0.007,0.007,0
40,0.000,0.000,0
41,0.007,0.007,0
42,0.000,0.000,0
43,0.004,0.004,0
44,0.000,0.000,0
45,0.002,0.002,0
46,0.000,0.000,0
47,0.006,0.006,0
48,0.000,0.000,0
49,0.006,0.006,0
50,0.000,0.000,0
51,0.177,0.177,0
52,0.000,0.000,0
53,0.002,0.002,0
54,0.000,0.000,0
55,0.004,0.004,0
56,0.000,0.000,0
57,0.003,0.003,0
58,0.000,0.000,0
59,0.125,0.125,0
60,0.000,0.000,0
61,0.085,0.085,0
62,0.000,0.000,0
63,0.063,0.063,0
64,0.000,0.000,0
65,0.047,0.047,0
66,0.000,0.000,0
67,1.104,1.104,0
68,0.000,0.000,0
69,0.055,0.055,0
70,0.000,0.000,0
71,0.002,0.002,0
72,0.000,0.000,0
73,0.001,0.001,0
74,0.000,0.000,0
75,0.001,0.001,0
76,0.000,0.000,0
77,0.002,0.002,0
78,0.000,0.000,0
79,0.002,0.002,0
80,0.000,0.000,0
81,0.001,0.001,0
82,0.000,0.000,0
83,0.002,0.002,0
84,0.000,0.000,0
85,0.002,0.002,0
86,0.000,0.000,0
87,0.003,0.003,0
88,0.000,0.000,0
89,0.087,0.087,0
90,0.000,0.000,0
91,0.022,0.022,0
92,0.000,0.000,1
93,0.028,0.028,1
94,0.000,0.000,0
95,0.096,0.096,0
96,0.000,0.000,0
97,0.891,0.891,0
98,0.000,0.000,0
99,0.000,0.000,0
100,0.000,0.000,0
101,0.000,0.000,0
102,0.000,0.000,0
103,0.000,0.000,0
104,0.000,0.000,0
105,0.000,0.000,0
106,0.000,0.000,0
107,0.000,0.000,0
108,0.000,0.000,1
109,0.641,0.641,1
110,0.000,0.000,1
111,0.122,0.122,1
112,0.000,0.000,0
113,0.079,0.079,0
114,0.000,0.000,0
115,0.057,0.057,0
116,0.000,0.000,0
117,0.006,0.006,0
118,0.000,0.000,0
119,0.924,0.924,0
120,0.000,0.000,0
121,0.164,0.164,0
122,0.000,0.000,0
123,0.415,0.415,0
124,0.000,0.000,0
125,0.349,0.349,0
126,0.000,0.000,1
127,0.160,0.160,1
128,0.000,0.000,1
129,0.352,0.352,1
130,0.000,0.000,1
131,0.152,0.152,1
132,0.000,0.000,1
133,0.209,0.209,1
134,0.000,0.000,1
135,0.584,0.584,1
136,0.000,0.000,1
137,0.786,0.786,1
138,0.000,0.000,1
139,0.233,0.233,1
140,0.000,0.000,1
141,0.153,0.153,1
142,0.000,0.000,0
143,0.185,0.185,0
144,0.000,0.000,1
145,0.351,0.351,1
146,0.000,0.000,1
147,0.158,0.158,1
148,0.000,0.000,1
149,0.261,0.261,1
150,0.000,0.000,1
151,0.182,0.182,1
152,0.000,0.000,1
153,0.093,0.093,1
154,0.000,0.000,0
155,1.211,1.211,0
156,0.000,0.000,0
157,1.413,1.413,0
158,0.000,0.000,0
159,1.169,1.169,0
160,0.000,0.000,0
161,1.167,1.167,0
162,0.000,0.000,0
163,1.800,1.800,0
164,0.000,0.000,0
165,1.128,1.128,0
166,0.000,0.000,0
167,1.585,1.585,0
168,0.000,0.000,0
169,1.706,1.706,0
170,0.000,0.000,0
171,2.412,2.412,0
172,0.000,0.000,0
173,2.291,2.291,0
174,0.000,0.000,0
175,2.026,2.026,0
176,0.000,0.000,0
177,2.465,2.465,0
178,0.000,0.000,0
179,2.646,2.646,0
180,0.000,0.000,0
181,2.866,2.866,0
182,0.000,0.000,0
183,2.670,2.670,0
184,0.000,0.000,0
185,2.678,2.678,0
186,0.000,0.000,0
187,2.982,2.982,0
188,0.000,0.000,0
189,3.414,3.414,0
190,0.000,0.000,0
191,3.324,3.324,0
192,0.000,0.000,0
193,3.039,3.039,0
194,0.000,0.000,0
195,3.664,3.664,0
196,0.000,0.000,0
197,3.609,3.609,0
198,0.000,0.000,0
199,3.908,3.908,0
200,0.000,0.000,0
201,3.998,3.998,0
202,0.000,0.000,0
203,3.107,3.107,0
204,0.000,0.000,0
205,2.936,2.936,0
206,0.000,0.000,0
207,3.018,3.018,0
208,0.000,0.000,0
209,2.966,2.966,0
210,0.000,0.000,0
211,3.311,3.311,0
212,0.000,0.000,0
213,3.480,3.480,0
214,0.000,0.000,0
215,3.756,3.756,0
216,0.000,0.000,0
217,3.821,3.821,0
218,0.000,0.000,0
219,3.805,3.805,0
220,0.000,0.000,0
221,4.039,4.039,0
222,0.000,0.000,0
223,4.296,4.296,0
224,0.000,0.000,0
225,4.196,4.196,0
226,0.000,0.000,0
227,4.137,4.137,0
228,0.000,0.000,0
229,3.893,3.893,0
230,0.000,0.000,0
231,4.263,4.263,0
232,0.000,0.000,0
233,4.319,4.319,0
234,0.000,0.000,0
235,3.818,3.818,0
236,0.000,0.000,0
237,3.593,3.593,0
238,0.000,0.000,0
239,3.843,3.843,0
240,0.000,0.000,0
241,3.860,3.860,0
242,0.000,0.000,0
243,3.512,3.512,0
244,0.000,0.000,0
245,3.181,3.181,0
246,0.000,0.000,0
247,3.123,3.123,0
248,0.000,0.000,0
249,3.545,3.545,0
250,0.000,0.000,0
251,3.329,3.329,0
252,0.000,0.000,0
253,2.932,2.932,0
254,0.000,0.000,0
255,2.812,2.812,0
256,0.000,0.000,0
257,2.449,2.449,0
258,0.000,0.000,0
259,2.327,2.327,0
260,0.000,0.000,0
261,2.795,2.795,0
262,0.000,0.000,0
263,3.031,3.031,0
264,0.000,0.000,0
265,3.825,3.825,0
266,0.000,0.000,0
267,3.801,3.801,0
268,0.000,0.000,0
269,4.498,4.498,0
270,0.000,0.000,0
271,4.617,4.617,0
272,0.000,0.000,0
273,5.158,5.158,0
274,0.000,0.000,0
275,5.280,5.280,0
276,0.000,0.000,0
277,5.527,5.527,0
278,0.000,0.000,0
279,5.414,5.414,0
280,0.000,0.000,0
281,6.047,6.047,0
282,0.000,0.000,0
283,6.086,6.086,0
284,0.000,0.000,0
285,5.856,5.856,0
286,0.000,0.000,0
287,5.761,5.761,0
288,0.000,0.000,0
289,5.748,5.748,0
290,0.000,0.000,0
291,6.015,6.015,0
292,0.000,0.000,0
293,5.547,5.547,0
294,0.000,0.000,0
295,5.998,5.998,0
296,0.000,0.000,0
297,5.008,5.008,0
298,0.000,0.000,0
299,1.095,1.095,0
300,0.000,0.000,0
301,10.203,10.203,1
302,0.000,0.000,0
303,5.960,5.960,0
304,0.000,0.000,0
305,5.853,5.853,0
306,0.000,0.000,0
307,5.382,5.382,0
308,0.000,0.000,0
309,5.143,5.143,0
310,0.000,0.000,0
311,4.791,4.791,0
312,0.000,0.000,0
313,4.525,4.525,0
314,0.000,0.000,0
315,8.325,8.325,0
316,0.000,0.000,0
317,5.514,5.514,0
318,0.000,0.000,0
319,6.327,6.327,0
320,0.000,0.000,0
321,6.096,6.096,0
322,0.000,0.000,0
323,6.611,6.611,0
324,0.000,0.000,0
325,7.727,7.727,0
326,0.000,0.000,0
327,6.362,6.362,0
328,0.000,0.000,0
329,6.006,6.006,0
330,0.000,0.000,0
331,5.729,5.729,0
332,0.000,0.000,0
333,5.689,5.689,0
334,0.000,0.000,0
335,6.042,6.042,0
336,0.000,0.000,0
337,5.950,5.950,0
338,0.000,0.000,0
339,6.140,6.140,0
340,0.000,0.000,0
341,5.109,5.109,0
342,0.000,0.000,0
343,4.465,4.465,0
344,0.000,0.000,0
345,5.167,5.167,0
346,0.000,0.000,0
347,3.691,3.691,0
348,0.000,0.000,0
349,5.354,5.354,0
350,0.000,0.000,0
351,4.974,4.974,0
352,0.000,0.000,0
353,5.689,5.689,0
354,0.000,0.000,0
355,5.578,5.578,0
356,0.000,0.000,0
357,5.699,5.699,0
358,0.000,0.000,0
359,5.634,5.634,0
360,0.000,0.000,0
361,6.135,6.135,0
362,0.000,0.000,0
363,6.660,6.660,0
364,0.000,0.000,0
365,6.851,6.851,0
366,0.000,0.000,0
367,7.084,7.084,0
368,0.000,0.000,0
369,7.014,7.014,0
370,0.000,0.000,0
371,7.488,7.488,0
372,0.000,0.000,0
373,6.472,6.472,0
374,0.000,0.000,0
375,6.660,6.660,0
376,0.000,0.000,0
377,6.142,6.142,0
378,0.000,0.000,0
379,5.145,5.145,0
380,0.000,0.000,0
381,6.226,6.226,0
382,0.000,0.000,0
383,5.593,5.593,0
384,0.000,0.000,0
385,4.945,4.945,0
386,0.000,0.000,0
387,3.689,3.689,0
388,0.000,0.000,0
389,5.657,5.657,0
390,0.000,0.000,0
391,5.146,5.146,0
392,0.000,0.000,0
393,5.560,5.560,0
394,0.000,0.000,0
395,4.654,4.654,0
396,0.000,0.000,0
397,8.504,8.504,0
398,0.000,0.000,0
399,7.733,7.733,0
400,0.000,0.000,0
401,6.752,6.752,0
402,0.000,0.000,0
403,6.612,6.612,0
404,0.000,0.000,0
405,6.955,6.955,0
406,0.000,0.000,0
407,6.948,6.948,0
408,0.000,0.000,0
409,5.589,5.589,0
410,0.000,0.000,0
411,7.974,7.974,0
412,0.000,0.000,0
413,6.762,6.762,0
414,0.000,0.000,0
415,6.789,6.789,0
416,0.000,0.000,0
417,7.567,7.567,0
418,0.000,0.000,0
419,6.745,6.745,0
420,0.000,0.000,0
421,6.760,6.760,0
422,0.000,0.000,0
423,6.800,6.800,0
424,0.000,0.000,0
425,6.533,6.533,0
426,0.000,0.000,0
427,6.868,6.868,0
428,0.000,0.000,0
429,7.060,7.060,0
430,0.000,0.000,0
431,4.949,4.949,0
432,0.000,0.000,0
433,7.764,7.764,0
434,0.000,0.000,0
435,6.400,6.400,0
436,0.000,0.000,0
437,6.722,6.722,0
438,0.000,0.000,0
439,7.137,7.137,1
440,0.000,0.000,1
441,7.908,7.908,0
442,0.000,0.000,0
443,6.750,6.750,0
444,0.000,0.000,0
445,8.405,8.405,0
446,0.000,0.000,0
447,7.677,7.677,0
448,0.000,0.000,0
449,7.370,7.370,0
450,0.000,0.000,0
451,7.004,7.004,0
452,0.000,0.000,0
453,7.353,7.353,0
454,0.000,0.000,0
455,6.737,6.737,0
456,0.000,0.000,0
457,6.714,6.714,0
458,0.000,0.000,0
459,6.565,6.565,0
460,0.000,0.000,0
461,6.236,6.236,0
462,0.000,0.000,0
463,6.341,6.341,0
464,0.000,0.000,0
465,6.226,6.226,0
466,0.000,0.000,0
467,5.952,5.952,0
468,0.000,0.000,0
469,5.495,5.495,0
470,0.000,0.000,0
471,5.308,5.308,0
472,0.000,0.000,0
473,5.426,5.426,0
474,0.000,0.000,0
475,5.692,5.692,0
476,0.000,0.000,0
477,5.284,5.284,0
478,0.000,0.000,0
479,5.052,5.052,0
480,0.000,0.000,0
481,4.952,4.952,0
482,0.000,0.000,0
483,4.368,4.368,0
484,0.000,0.000,0
485,4.648,4.648,0
486,0.000,0.000,0
487,5.231,5.231,0
488,0.000,0.000,0
489,4.983,4.983,0
490,0.000,0.000,0
491,5.139,5.139,0
492,0.000,0.000,0
493,5.375,5.375,0
494,0.000,0.000,0
495,4.827,4.827,0
496,0.000,0.000,0
