index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,3.275,3.275,0
2,0.000,0.000,0
3,3.162,3.162,1
4,0.000,0.000,0
5,0.639,0.639,0
6,0.000,0.000,0
7,0.379,0.379,0
8,0.000,0.000,0
9,0.317,0.317,0
10,0.000,0.000,0
11,0.002,0.002,0
12,0.000,0.000,0
13,0.000,0.000,0
14,0.000,0.000,0
15,1.210,1.210,0
16,0.000,0.000,0
17,0.299,0.299,0
18,0.000,0.000,0
19,0.178,0.178,0
20,0.000,0.000,0
21,0.104,0.104,0
22,0.000,0.000,0
23,0.051,0.051,0
24,0.000,0.000,0
25,0.028,0.028,0
26,0.000,0.000,0
27,0.015,0.015,0
28,0.000,0.000,0
29,0.009,0.009,0
30,0.000,0.000,0
31,0.007,0.007,0
32,0.000,0.000,0
33,0.005,0.005,0
34,0.000,0.000,0
35,0.005,0.005,0
36,0.000,0.000,0
37,0.007,0.007,0
38,0.000,0.000,0
39,0.007,0.007,0
40,0.000,0.000,0
41,0.005,0.005,0
42,0.000,0.000,0
43,3.674,3.674,0
44,0.000,0.000,0
45,0.483,0.483,1
46,0.000,0.000,1
47,0.408,0.408,1
48,0.000,0.000,0
49,0.136,0.136,0
50,0.000,0.000,0
51,0.679,0.679,0
52,0.000,0.000,0
53,0.632,0.632,0
54,0.000,0.000,1
55,0.552,0.552,1
56,0.000,0.000,1
57,0.450,0.450,0
58,0.000,0.000,1
59,0.423,0.423,1
60,0.000,0.000,0
61,1.353,1.353,0
62,0.000,0.000,0
63,1.797,1.797,0
64,0.000,0.000,0
65,1.318,1.318,0
66,0.000,0.000,0
67,2.337,2.337,0
68,0.000,0.000,0
69,1.591,1.591,0
70,0.000,0.000,0
71,2.072,2.072,0
72,0.000,0.000,0
73,0.273,0.273,0
74,0.000,0.000,0
75,4.222,4.222,0
76,0.000,0.000,0
77,3.139,3.139,0
78,0.000,0.000,0
79,2.860,2.860,0
80,0.000,0.000,0
81,1.687,1.687,0
82,0.000,0.000,0
83,3.990,3.990,0
84,0.000,0.000,0
85,3.294,3.294,0
86,0.000,0.000,0
87,3.426,3.426,0
88,0.000,0.000,0
89,3.326,3.326,1
90,0.000,0.000,1
91,3.986,3.986,0
92,0.000,0.000,0
93,3.610,3.610,0
94,0.000,0.000,0
95,3.999,3.999,0
96,0.000,0.000,0
97,4.581,4.581,0
98,0.000,0.000,0
99,4.113,4.113,0
100,0.000,0.000,0
101,4.278,4.278,0
102,0.000,0.000,0
103,4.152,4.152,0
104,0.000,0.000,0
105,4.523,4.523,0
106,0.000,0.000,0
107,5.464,5.464,0
108,0.000,0.000,0
109,6.341,6.341,0
110,0.000,0.000,0
111,4.493,4.493,0
112,0.000,0.000,0
113,3.803,3.803,0
114,0.000,0.000,0
115,5.231,5.231,0
116,0.000,0.000,0
117,4.845,4.845,0
118,0.000,0.000,0
119,5.549,5.549,0
120,0.000,0.000,0
121,5.947,5.947,0
122,0.000,0.000,0
123,6.694,6.694,0
124,0.000,0.000,0
125,4.946,4.946,0
126,0.000,0.000,0
127,4.894,4.894,0
128,0.000,0.000,0
129,0.655,0.655,0
130,0.000,0.000,0
131,5.212,5.212,0
132,0.000,0.000,0
133,5.377,5.377,0
134,0.000,0.000,0
135,5.465,5.465,0
136,0.000,0.000,0
137,4.986,4.986,0
138,0.000,0.000,0
139,4.214,4.214,0
140,0.000,0.000,0
141,4.803,4.803,0
142,0.000,0.000,0
143,4.627,4.627,0
144,0.000,0.000,0
145,3.885,3.885,0
146,0.000,0.000,0
147,1.901,1.901,0
148,0.000,0.000,0
149,1.746,1.746,0
150,0.000,0.000,0
151,3.068,3.068,0
152,0.000,0.000,0
