index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.429,0.429,0
2,0.000,0.000,0
3,0.435,0.435,1
4,0.000,0.000,0
5,0.075,0.075,0
6,0.000,0.000,0
7,0.074,0.074,0
8,0.000,0.000,0
9,0.000,0.000,0
10,0.000,0.000,0
11,0.000,0.000,0
12,0.000,0.000,0
13,0.000,0.000,0
14,0.000,0.000,0
15,0.000,0.000,0
16,0.000,0.000,0
17,0.000,0.000,0
18,0.000,0.000,0
19,0.000,0.000,0
20,0.000,0.000,0
21,0.000,0.000,0
22,0.000,0.000,0
23,0.288,0.288,0
24,0.000,0.000,0
25,0.519,0.519,0
26,0.000,0.000,0
27,0.006,0.006,0
28,0.000,0.000,0
29,0.002,0.002,0
30,0.000,0.000,0
31,0.098,0.098,0
32,0.000,0.000,0
33,0.074,0.074,0
34,0.000,0.000,0
35,0.060,0.060,0
36,0.000,0.000,0
37,0.046,0.046,0
38,0.000,0.000,1
39,0.625,0.625,1
40,0.000,0.000,0
41,0.078,0.078,0
42,0.000,0.000,0
43,0.002,0.002,0
44,0.000,0.000,0
45,0.002,0.002,0
46,0.000,0.000,0
47,0.070,0.070,0
48,0.000,0.000,0
49,0.060,0.060,0
50,0.000,0.000,0
51,0.052,0.052,0
52,0.000,0.000,0
53,0.045,0.045,0
54,0.000,0.000,0
55,0.041,0.041,0
56,0.000,0.000,0
57,0.000,0.000,0
58,0.000,0.000,0
59,0.370,0.370,0
60,0.000,0.000,0
61,0.001,0.001,0
62,0.000,0.000,0
63,0.001,0.001,0
64,0.000,0.000,0
65,0.001,0.001,0
66,0.000,0.000,0
67,0.000,0.000,0
68,0.000,0.000,0
69,0.063,0.063,0
70,0.000,0.000,0
71,0.057,0.057,0
72,0.000,0.000,0
73,0.002,0.002,0
74,0.000,0.000,0
75,0.000,0.000,0
76,0.000,0.000,0
77,0.002,0.002,0
78,0.000,0.000,0
79,0.003,0.003,0
80,0.000,0.000,0
81,0.002,0.002,0
82,0.000,0.000,0
83,0.003,0.003,0
84,0.000,0.000,0
85,0.002,0.002,0
86,0.000,0.000,0
87,0.001,0.001,0
88,0.000,0.000,0
89,0.165,0.165,0
90,0.000,0.000,0
91,0.013,0.013,0
92,0.000,0.000,1
93,0.039,0.039,1
94,0.000,0.000,0
95,0.019,0.019,0
96,0.000,0.000,0
97,2.831,2.831,0
98,0.000,0.000,0
99,0.233,0.233,0
100,0.000,0.000,1
101,0.299,0.299,1
102,0.000,0.000,1
103,0.392,0.392,1
104,0.000,0.000,1
105,0.120,0.120,1
106,0.000,0.000,0
107,0.172,0.172,0
108,0.000,0.000,1
109,0.099,0.099,1
110,0.000,0.000,1
111,0.149,0.149,1
112,0.000,0.000,0
113,0.019,0.019,0
114,0.000,0.000,0
115,0.000,0.000,0
116,0.000,0.000,0
117,0.093,0.093,0
118,0.000,0.000,0
119,0.591,0.591,0
120,0.000,0.000,0
121,0.496,0.496,0
122,0.000,0.000,0
123,1.642,1.642,0
124,0.000,0.000,0
125,1.990,1.990,0
126,0.000,0.000,0
127,1.058,1.058,0
128,0.000,0.000,0
129,0.610,0.610,0
130,0.000,0.000,0
131,2.277,2.277,0
132,0.000,0.000,0
133,2.282,2.282,0
134,0.000,0.000,0
135,1.972,1.972,0
136,0.000,0.000,0
137,2.016,2.016,0
138,0.000,0.000,0
139,1.343,1.343,0
140,0.000,0.000,0
141,3.173,3.173,0
142,0.000,0.000,0
143,2.181,2.181,0
144,0.000,0.000,0
145,1.266,1.266,0
146,0.000,0.000,0
147,2.074,2.074,0
148,0.000,0.000,0
149,2.174,2.174,0
150,0.000,0.000,0
151,1.973,1.973,0
152,0.000,0.000,0
153,1.491,1.491,0
154,0.000,0.000,0
155,2.262,2.262,0
156,0.000,0.000,0
157,2.340,2.340,0
158,0.000,0.000,0
159,2.377,2.377,0
160,0.000,0.000,0
161,3.260,3.260,0
162,0.000,0.000,0
163,3.354,3.354,0
164,0.000,0.000,0
165,3.740,3.740,0
166,0.000,0.000,0
167,3.771,3.771,0
168,0.000,0.000,0
169,4.076,4.076,0
170,0.000,0.000,0
171,4.554,4.554,0
172,0.000,0.000,0
173,4.534,4.534,0
174,0.000,0.000,0
175,3.921,3.921,0
176,0.000,0.000,0
177,3.893,3.893,0
178,0.000,0.000,0
179,4.525,4.525,0
180,0.000,0.000,0
181,4.373,4.373,0
182,0.000,0.000,0
183,4.353,4.353,0
184,0.000,0.000,0
185,4.926,4.926,0
186,0.000,0.000,0
187,4.921,4.921,0
188,0.000,0.000,0
189,4.361,4.361,0
190,0.000,0.000,0
191,5.427,5.427,0
192,0.000,0.000,0
193,4.392,4.392,0
194,0.000,0.000,0
195,4.347,4.347,0
196,0.000,0.000,0
197,4.441,4.441,0
198,0.000,0.000,0
199,4.894,4.894,0
200,0.000,0.000,0
201,4.753,4.753,0
202,0.000,0.000,0
203,4.495,4.495,0
204,0.000,0.000,0
205,4.516,4.516,0
206,0.000,0.000,0
207,4.426,4.426,0
208,0.000,0.000,0
209,4.800,4.800,0
210,0.000,0.000,0
211,5.563,5.563,0
212,0.000,0.000,0
213,3.179,3.179,0
214,0.000,0.000,0
215,3.528,3.528,0
216,0.000,0.000,0
217,2.676,2.676,0
218,0.000,0.000,0
219,1.630,1.630,0
220,0.000,0.000,0
221,2.587,2.587,0
222,0.000,0.000,0
223,4.245,4.245,0
224,0.000,0.000,0
225,3.405,3.405,0
226,0.000,0.000,0
227,3.859,3.859,0
228,0.000,0.000,0
229,4.213,4.213,0
230,0.000,0.000,0
231,4.082,4.082,0
232,0.000,0.000,0
233,4.754,4.754,0
234,0.000,0.000,0
235,4.572,4.572,0
236,0.000,0.000,0
237,4.043,4.043,0
238,0.000,0.000,0
239,4.545,4.545,0
240,0.000,0.000,0
241,4.880,4.880,0
242,0.000,0.000,0
243,5.339,5.339,0
244,0.000,0.000,0
245,4.630,4.630,0
246,0.000,0.000,0
247,5.253,5.253,0
248,0.000,0.000,0
249,4.645,4.645,0
250,0.000,0.000,0
251,5.059,5.059,0
252,0.000,0.000,0
253,5.180,5.180,0
254,0.000,0.000,0
255,4.898,4.898,0
256,0.000,0.000,0
257,5.005,5.005,0
258,0.000,0.000,0
259,4.772,4.772,0
260,0.000,0.000,0
261,4.811,4.811,0
262,0.000,0.000,0
263,5.036,5.036,0
264,0.000,0.000,0
265,4.251,4.251,0
266,0.000,0.000,0
267,4.747,4.747,0
268,0.000,0.000,0
269,4.341,4.341,0
270,0.000,0.000,0
271,4.704,4.704,0
272,0.000,0.000,0
273,4.659,4.659,0
274,0.000,0.000,0
275,4.671,4.671,0
276,0.000,0.000,0
277,4.052,4.052,0
278,0.000,0.000,0
279,4.138,4.138,0
280,0.000,0.000,0
281,3.362,3.362,0
282,0.000,0.000,0
283,0.831,0.831,0
284,0.000,0.000,0
285,2.485,2.485,0
286,0.000,0.000,0
287,3.355,3.355,0
288,0.000,0.000,0
289,3.060,3.060,0
290,0.000,0.000,0
291,4.135,4.135,0
292,0.000,0.000,0
293,4.162,4.162,0
294,0.000,0.000,0
295,4.330,4.330,0
296,0.000,0.000,0
297,4.169,4.169,0
298,0.000,0.000,0
299,5.009,5.009,0
300,0.000,0.000,0
301,4.585,4.585,0
302,0.000,0.000,0
303,4.983,4.983,0
304,0.000,0.000,0
305,4.075,4.075,0
306,0.000,0.000,0
307,2.685,2.685,0
308,0.000,0.000,0
309,5.543,5.543,0
310,0.000,0.000,0
311,5.203,5.203,0
312,0.000,0.000,0
313,4.771,4.771,0
314,0.000,0.000,0
315,4.824,4.824,0
316,0.000,0.000,0
317,4.954,4.954,0
318,0.000,0.000,0
319,5.578,5.578,0
320,0.000,0.000,0
321,4.731,4.731,0
322,0.000,0.000,0
323,3.920,3.920,0
324,0.000,0.000,0
325,4.515,4.515,0
326,0.000,0.000,0
327,4.887,4.887,0
328,0.000,0.000,0
329,4.001,4.001,0
330,0.000,0.000,0
331,5.329,5.329,0
332,0.000,0.000,0
333,4.604,4.604,0
334,0.000,0.000,0
335,4.509,4.509,0
336,0.000,0.000,0
337,4.260,4.260,0
338,0.000,0.000,0
339,4.157,4.157,0
340,0.000,0.000,0
341,4.234,4.234,0
342,0.000,0.000,0
343,3.913,3.913,0
344,0.000,0.000,0
345,2.957,2.957,0
346,0.000,0.000,0
347,2.572,2.572,0
348,0.000,0.000,0
349,1.786,1.786,0
350,0.000,0.000,0
351,1.905,1.905,0
352,0.000,0.000,0
353,2.361,2.361,0
354,0.000,0.000,0
355,2.877,2.877,0
356,0.000,0.000,0
357,3.869,3.869,0
358,0.000,0.000,0
359,3.985,3.985,0
360,0.000,0.000,0
361,3.189,3.189,0
362,0.000,0.000,0
363,4.096,4.096,0
364,0.000,0.000,0
365,4.241,4.241,0
366,0.000,0.000,0
367,5.073,5.073,0
368,0.000,0.000,0
369,4.043,4.043,0
370,0.000,0.000,0
371,4.584,4.584,0
372,0.000,0.000,0
373,4.354,4.354,0
374,0.000,0.000,0
375,6.133,6.133,0
376,0.000,0.000,0
377,3.212,3.212,0
378,0.000,0.000,0
379,4.713,4.713,0
380,0.000,0.000,0
381,4.690,4.690,0
382,0.000,0.000,0
383,4.444,4.444,0
384,0.000,0.000,0
385,4.455,4.455,0
386,0.000,0.000,0
387,4.694,4.694,0
388,0.000,0.000,0
389,5.248,5.248,0
390,0.000,0.000,0
391,4.581,4.581,0
392,0.000,0.000,0
393,4.196,4.196,0
394,0.000,0.000,0
395,4.938,4.938,0
396,0.000,0.000,0
397,4.673,4.673,0
398,0.000,0.000,0
399,4.428,4.428,0
400,0.000,0.000,0
401,4.847,4.847,0
402,0.000,0.000,0
403,4.879,4.879,0
404,0.000,0.000,0
405,4.592,4.592,0
406,0.000,0.000,0
407,4.470,4.470,0
408,0.000,0.000,0
409,4.292,4.292,0
410,0.000,0.000,0
411,4.552,4.552,0
412,0.000,0.000,0
413,3.839,3.839,0
414,0.000,0.000,0
415,4.022,4.022,0
416,0.000,0.000,0
417,2.226,2.226,0
418,0.000,0.000,0
419,1.214,1.214,0
