index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.007,0.007,0
2,0.000,0.000,0
3,0.005,0.005,0
4,0.000,0.000,0
5,0.007,0.007,0
6,0.000,0.000,0
7,7.510,7.510,0
8,0.000,0.000,1
9,0.526,0.526,1
10,0.000,0.000,0
11,1.171,1.171,0
12,0.000,0.000,0
13,0.000,0.000,0
14,0.000,0.000,1
15,0.000,0.000,1
16,0.000,0.000,1
17,0.000,0.000,1
18,0.000,0.000,0
19,0.000,0.000,0
20,0.000,0.000,0
21,0.000,0.000,0
22,0.000,0.000,0
23,0.000,0.000,0
24,0.000,0.000,1
25,4.158,4.158,1
26,0.000,0.000,1
27,6.631,6.631,1
28,0.000,0.000,1
29,0.875,0.875,1
30,0.000,0.000,0
31,0.335,0.335,0
32,0.000,0.000,0
33,1.025,1.025,0
34,0.000,0.000,0
35,1.375,1.375,0
36,0.000,0.000,0
37,0.712,0.712,0
38,0.000,0.000,0
39,0.577,0.577,0
40,0.000,0.000,0
41,1.218,1.218,0
42,0.000,0.000,0
43,0.405,0.405,0
44,0.000,0.000,1
45,0.902,0.902,1
46,0.000,0.000,1
47,0.566,0.566,1
48,0.000,0.000,0
49,0.699,0.699,0
50,0.000,0.000,0
51,0.512,0.512,0
52,0.000,0.000,1
53,0.235,0.235,1
54,0.000,0.000,0
55,0.655,0.655,0
56,0.000,0.000,0
57,0.503,0.503,1
58,0.000,0.000,1
59,0.313,0.313,1
60,0.000,0.000,1
61,0.322,0.322,1
62,0.000,0.000,0
63,0.001,0.001,0
64,0.000,0.000,0
65,0.000,0.000,0
66,0.000,0.000,0
67,1.171,1.171,0
68,0.000,0.000,0
69,0.034,0.034,0
70,0.000,0.000,0
71,0.007,0.007,0
72,0.000,0.000,0
73,0.003,0.003,0
74,0.000,0.000,0
75,0.003,0.003,0
76,0.000,0.000,0
77,0.031,0.031,0
78,0.000,0.000,0
79,0.000,0.000,0
80,0.000,0.000,0
81,4.676,4.676,0
82,0.000,0.000,1
83,0.015,0.015,1
84,0.000,0.000,0
85,1.970,1.970,0
86,0.000,0.000,0
87,0.014,0.014,0
88,0.000,0.000,0
89,0.000,0.000,0
90,0.000,0.000,0
91,0.021,0.021,0
92,0.000,0.000,0
93,0.795,0.795,0
94,0.000,0.000,0
95,0.012,0.012,0
96,0.000,0.000,0
97,0.416,0.416,0
98,0.000,0.000,0
99,0.247,0.247,0
100,0.000,0.000,0
101,0.003,0.003,0
102,0.000,0.000,0
103,0.004,0.004,0
104,0.000,0.000,0
105,0.000,0.000,0
106,0.000,0.000,0
107,0.003,0.003,0
108,0.000,0.000,0
109,0.166,0.166,0
110,0.000,0.000,0
111,0.122,0.122,0
112,0.000,0.000,0
113,0.091,0.091,0
114,0.000,0.000,0
115,0.000,0.000,0
116,0.000,0.000,0
117,0.000,0.000,0
118,0.000,0.000,1
119,12.207,12.207,1
120,0.000,0.000,1
121,8.817,8.817,1
122,0.000,0.000,0
123,0.925,0.925,0
124,0.000,0.000,0
125,0.963,0.963,0
126,0.000,0.000,0
127,0.804,0.804,0
128,0.000,0.000,1
129,0.725,0.725,1
130,0.000,0.000,1
131,0.549,0.549,1
132,0.000,0.000,1
133,0.920,0.920,1
134,0.000,0.000,0
135,1.910,1.910,0
136,0.000,0.000,0
137,0.993,0.993,0
138,0.000,0.000,0
139,1.439,1.439,0
140,0.000,0.000,0
141,0.409,0.409,0
142,0.000,0.000,0
143,1.179,1.179,0
144,0.000,0.000,0
145,0.966,0.966,0
146,0.000,0.000,0
147,1.934,1.934,0
148,0.000,0.000,0
149,2.131,2.131,1
150,0.000,0.000,1
151,2.347,2.347,0
152,0.000,0.000,0
153,3.394,3.394,0
154,0.000,0.000,0
155,3.331,3.331,0
156,0.000,0.000,0
157,2.079,2.079,0
158,0.000,0.000,0
159,3.158,3.158,0
160,0.000,0.000,0
161,2.583,2.583,0
162,0.000,0.000,0
163,1.259,1.259,0
164,0.000,0.000,0
165,1.093,1.093,0
166,0.000,0.000,0
167,0.968,0.968,0
168,0.000,0.000,0
169,2.669,2.669,0
170,0.000,0.000,0
171,0.852,0.852,0
172,0.000,0.000,1
173,2.100,2.100,1
174,0.000,0.000,0
175,2.287,2.287,0
176,0.000,0.000,0
177,2.826,2.826,0
178,0.000,0.000,0
179,1.424,1.424,0
180,0.000,0.000,0
181,3.239,3.239,0
182,0.000,0.000,0
183,2.293,2.293,0
184,0.000,0.000,0
185,2.464,2.464,0
186,0.000,0.000,0
187,2.042,2.042,0
188,0.000,0.000,0
189,2.808,2.808,0
190,0.000,0.000,0
191,2.770,2.770,0
192,0.000,0.000,0
193,2.186,2.186,0
194,0.000,0.000,0
195,3.215,3.215,0
196,0.000,0.000,0
197,4.265,4.265,0
198,0.000,0.000,0
199,1.706,1.706,0
200,0.000,0.000,0
201,2.490,2.490,0
202,0.000,0.000,0
203,2.098,2.098,0
204,0.000,0.000,0
205,3.698,3.698,0
206,0.000,0.000,0
207,4.156,4.156,0
208,0.000,0.000,0
209,3.300,3.300,1
210,0.000,0.000,1
211,1.857,1.857,0
212,0.000,0.000,0
213,4.001,4.001,0
214,0.000,0.000,0
215,1.466,1.466,0
216,0.000,0.000,0
217,3.802,3.802,0
218,0.000,0.000,0
219,2.487,2.487,0
220,0.000,0.000,0
221,3.261,3.261,0
222,0.000,0.000,0
223,2.393,2.393,0
224,0.000,0.000,0
225,2.713,2.713,0
226,0.000,0.000,0
227,2.701,2.701,0
228,0.000,0.000,0
229,2.467,2.467,0
230,0.000,0.000,0
231,2.582,2.582,0
232,0.000,0.000,0
233,2.924,2.924,0
234,0.000,0.000,0
235,3.066,3.066,0
236,0.000,0.000,0
237,2.839,2.839,0
238,0.000,0.000,0
239,2.927,2.927,0
240,0.000,0.000,0
241,2.389,2.389,0
242,0.000,0.000,0
243,1.608,1.608,0
244,0.000,0.000,0
245,1.631,1.631,0
246,0.000,0.000,0
247,1.851,1.851,0
248,0.000,0.000,0
249,1.615,1.615,0
250,0.000,0.000,0
251,0.793,0.793,0
252,0.000,0.000,0
253,1.447,1.447,0
254,0.000,0.000,0
255,1.511,1.511,0
256,0.000,0.000,0
257,2.120,2.120,0
258,0.000,0.000,0
259,1.703,1.703,0
260,0.000,0.000,0
261,1.954,1.954,0
262,0.000,0.000,0
263,2.095,2.095,0
264,0.000,0.000,0
265,1.397,1.397,0
266,0.000,0.000,0
267,5.052,5.052,0
268,0.000,0.000,0
269,1.376,1.376,0
270,0.000,0.000,0
271,3.331,3.331,0
272,0.000,0.000,0
273,1.813,1.813,0
274,0.000,0.000,0
275,4.366,4.366,0
276,0.000,0.000,0
277,2.100,2.100,0
278,0.000,0.000,0
279,2.231,2.231,0
280,0.000,0.000,0
281,1.504,1.504,0
282,0.000,0.000,0
283,1.459,1.459,0
284,0.000,0.000,0
285,1.845,1.845,0
286,0.000,0.000,0
287,4.037,4.037,0
288,0.000,0.000,0
289,2.996,2.996,0
290,0.000,0.000,0
291,2.005,2.005,0
292,0.000,0.000,0
293,3.593,3.593,0
294,0.000,0.000,0
295,2.592,2.592,0
296,0.000,0.000,0
297,1.646,1.646,0
298,0.000,0.000,0
299,2.599,2.599,0
300,0.000,0.000,0
301,3.318,3.318,0
302,0.000,0.000,0
303,2.542,2.542,0
304,0.000,0.000,0
305,2.814,2.814,0
306,0.000,0.000,0
307,3.708,3.708,0
308,0.000,0.000,0
309,3.100,3.100,0
310,0.000,0.000,0
311,2.601,2.601,0
312,0.000,0.000,0
313,2.700,2.700,0
314,0.000,0.000,0
315,2.702,2.702,0
316,0.000,0.000,0
317,2.912,2.912,0
318,0.000,0.000,0
319,3.171,3.171,0
320,0.000,0.000,0
321,2.736,2.736,0
322,0.000,0.000,0
323,3.392,3.392,0
324,0.000,0.000,0
325,2.531,2.531,0
326,0.000,0.000,0
327,2.494,2.494,0
328,0.000,0.000,0
329,2.856,2.856,0
330,0.000,0.000,0
331,3.100,3.100,0
332,0.000,0.000,0
333,2.812,2.812,0
334,0.000,0.000,0
335,1.946,1.946,0
336,0.000,0.000,0
337,2.839,2.839,0
338,0.000,0.000,0
339,3.202,3.202,0
340,0.000,0.000,0
341,3.078,3.078,0
342,0.000,0.000,0
343,3.112,3.112,0
344,0.000,0.000,0
345,2.926,2.926,0
346,0.000,0.000,0
347,2.748,2.748,0
348,0.000,0.000,0
349,3.158,3.158,0
350,0.000,0.000,0
351,2.912,2.912,0
352,0.000,0.000,0
353,2.942,2.942,0
354,0.000,0.000,0
355,2.867,2.867,0
356,0.000,0.000,0
357,2.901,2.901,0
358,0.000,0.000,0
359,2.724,2.724,0
360,0.000,0.000,0
361,3.258,3.258,0
362,0.000,0.000,0
363,2.892,2.892,0
364,0.000,0.000,0
365,0.514,0.514,0
366,0.000,0.000,0
367,2.822,2.822,0
368,0.000,0.000,0
369,1.114,1.114,0
370,0.000,0.000,0
371,2.723,2.723,0
372,0.000,0.000,0
373,2.433,2.433,0
374,0.000,0.000,0
375,1.672,1.672,0
376,0.000,0.000,0
377,1.193,1.193,0
378,0.000,0.000,0
379,1.522,1.522,0
380,0.000,0.000,0
381,2.449,2.449,0
382,0.000,0.000,0
383,2.006,2.006,0
384,0.000,0.000,0
385,1.543,1.543,0
386,0.000,0.000,0
387,1.623,1.623,0
388,0.000,0.000,0
389,1.882,1.882,0
390,0.000,0.000,0
391,2.058,2.058,0
392,0.000,0.000,0
393,2.038,2.038,0
394,0.000,0.000,0
395,2.419,2.419,0
396,0.000,0.000,0
397,2.837,2.837,0
398,0.000,0.000,0
399,2.157,2.157,0
400,0.000,0.000,0
401,2.904,2.904,0
402,0.000,0.000,0
403,1.491,1.491,0
404,0.000,0.000,0
405,2.699,2.699,0
406,0.000,0.000,0
407,2.670,2.670,0
408,0.000,0.000,0
409,3.101,3.101,0
410,0.000,0.000,0
411,2.274,2.274,0
412,0.000,0.000,0
413,2.470,2.470,0
414,0.000,0.000,0
415,2.671,2.671,0
416,0.000,0.000,0
417,2.465,2.465,0
418,0.000,0.000,0
419,2.721,2.721,0
420,0.000,0.000,0
421,3.089,3.089,0
422,0.000,0.000,0
423,2.880,2.880,0
424,0.000,0.000,0
425,3.124,3.124,0
426,0.000,0.000,0
427,2.155,2.155,0
428,0.000,0.000,0
429,2.031,2.031,0
430,0.000,0.000,0
431,2.830,2.830,0
432,0.000,0.000,0
433,2.416,2.416,0
434,0.000,0.000,0
435,2.574,2.574,0
436,0.000,0.000,0
437,2.642,2.642,0
438,0.000,0.000,0
439,2.577,2.577,0
440,0.000,0.000,0
441,2.607,2.607,0
442,0.000,0.000,0
443,2.386,2.386,0
444,0.000,0.000,0
445,2.923,2.923,0
446,0.000,0.000,0
447,2.578,2.578,0
448,0.000,0.000,0
449,2.714,2.714,0
450,0.000,0.000,0
451,2.532,2.532,0
452,0.000,0.000,0
453,2.796,2.796,0
454,0.000,0.000,0
455,2.380,2.380,0
456,0.000,0.000,0
457,2.120,2.120,0
458,0.000,0.000,0
459,1.961,1.961,0
460,0.000,0.000,0
461,2.424,2.424,0
