index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.540,0.540,0
2,0.000,0.000,0
3,0.047,0.047,0
4,0.000,0.000,0
5,0.024,0.024,0
6,0.000,0.000,0
7,0.000,0.000,0
8,0.000,0.000,0
9,0.023,0.023,0
10,0.000,0.000,0
11,0.011,0.011,0
12,0.000,0.000,0
13,0.220,0.220,0
14,0.000,0.000,0
15,0.490,0.490,0
16,0.000,0.000,0
17,0.130,0.130,0
18,0.000,0.000,0
19,0.202,0.202,0
20,0.000,0.000,0
21,0.194,0.194,0
22,0.000,0.000,0
23,0.194,0.194,0
24,0.000,0.000,0
25,0.086,0.086,0
26,0.000,0.000,0
27,0.100,0.100,0
28,0.000,0.000,0
29,0.162,0.162,0
30,0.000,0.000,0
31,0.191,0.191,0
32,0.000,0.000,0
33,0.205,0.205,0
34,0.000,0.000,0
35,0.200,0.200,0
36,0.000,0.000,0
37,0.000,0.000,0
38,0.000,0.000,0
39,0.000,0.000,0
40,0.000,0.000,0
41,0.000,0.000,0
42,0.000,0.000,0
43,0.000,0.000,0
44,0.000,0.000,0
45,0.000,0.000,0
46,0.000,0.000,1
47,0.000,0.000,1
48,0.000,0.000,1
49,0.000,0.000,1
50,0.000,0.000,0
51,0.000,0.000,0
52,0.000,0.000,0
53,0.000,0.000,0
54,0.000,0.000,0
55,0.000,0.000,0
56,0.000,0.000,0
57,0.000,0.000,0
58,0.000,0.000,0
59,0.000,0.000,0
60,0.000,0.000,0
61,0.000,0.000,0
62,0.000,0.000,0
63,0.000,0.000,0
64,0.000,0.000,0
65,0.000,0.000,0
66,0.000,0.000,0
67,0.000,0.000,0
68,0.000,0.000,0
69,0.000,0.000,0
70,0.000,0.000,0
71,2.917,2.917,0
72,0.000,0.000,0
73,1.850,1.850,0
74,0.000,0.000,0
75,0.265,0.265,0
76,0.000,0.000,0
77,0.196,0.196,0
78,0.000,0.000,1
79,0.287,0.287,1
80,0.000,0.000,1
81,0.414,0.414,1
82,0.000,0.000,1
83,0.401,0.401,1
84,0.000,0.000,1
85,0.498,0.498,1
86,0.000,0.000,1
87,0.542,0.542,1
88,0.000,0.000,0
89,1.019,1.019,0
90,0.000,0.000,0
91,1.048,1.048,0
92,0.000,0.000,0
93,1.728,1.728,0
94,0.000,0.000,0
95,2.004,2.004,0
96,0.000,0.000,0
97,0.921,0.921,0
98,0.000,0.000,0
99,1.350,1.350,0
100,0.000,0.000,0
101,1.554,1.554,0
102,0.000,0.000,0
103,1.977,1.977,0
104,0.000,0.000,0
105,2.554,2.554,0
106,0.000,0.000,0
107,1.996,1.996,0
108,0.000,0.000,0
109,0.948,0.948,0
110,0.000,0.000,0
111,2.208,2.208,0
112,0.000,0.000,0
113,3.152,3.152,0
114,0.000,0.000,0
115,1.160,1.160,0
116,0.000,0.000,0
117,2.675,2.675,0
118,0.000,0.000,0
119,2.597,2.597,0
120,0.000,0.000,0
121,2.805,2.805,0
122,0.000,0.000,0
123,3.215,3.215,0
124,0.000,0.000,0
125,3.654,3.654,0
126,0.000,0.000,1
127,2.929,2.929,1
128,0.000,0.000,1
129,5.500,5.500,1
130,0.000,0.000,0
131,4.031,4.031,0
132,0.000,0.000,0
133,3.752,3.752,0
134,0.000,0.000,0
135,2.025,2.025,0
136,0.000,0.000,0
137,2.811,2.811,0
138,0.000,0.000,0
139,1.969,1.969,0
140,0.000,0.000,0
141,1.525,1.525,0
142,0.000,0.000,0
143,2.556,2.556,0
144,0.000,0.000,0
145,2.522,2.522,0
146,0.000,0.000,0
147,2.515,2.515,0
148,0.000,0.000,0
149,2.309,2.309,0
150,0.000,0.000,0
151,2.418,2.418,1
152,0.000,0.000,1
153,2.366,2.366,0
154,0.000,0.000,0
155,1.419,1.419,0
156,0.000,0.000,0
157,2.416,2.416,0
158,0.000,0.000,0
159,4.031,4.031,0
160,0.000,0.000,0
161,2.011,2.011,0
162,0.000,0.000,0
163,2.495,2.495,0
164,0.000,0.000,0
165,2.687,2.687,0
166,0.000,0.000,0
167,2.721,2.721,0
168,0.000,0.000,0
169,1.500,1.500,0
170,0.000,0.000,0
171,2.011,2.011,0
172,0.000,0.000,0
173,2.651,2.651,0
174,0.000,0.000,0
175,2.237,2.237,0
176,0.000,0.000,0
177,2.866,2.866,0
178,0.000,0.000,0
179,2.792,2.792,0
180,0.000,0.000,0
181,2.773,2.773,0
182,0.000,0.000,0
183,3.151,3.151,0
184,0.000,0.000,0
185,3.487,3.487,0
186,0.000,0.000,0
187,3.099,3.099,0
188,0.000,0.000,0
189,2.865,2.865,0
190,0.000,0.000,0
191,2.526,2.526,0
192,0.000,0.000,0
193,3.261,3.261,0
194,0.000,0.000,0
195,3.012,3.012,0
196,0.000,0.000,0
197,2.877,2.877,0
198,0.000,0.000,0
199,2.872,2.872,0
200,0.000,0.000,0
201,3.069,3.069,0
202,0.000,0.000,0
203,2.707,2.707,0
204,0.000,0.000,0
205,3.206,3.206,0
206,0.000,0.000,0
207,3.175,3.175,0
208,0.000,0.000,0
