index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.296,0.296,0
2,0.000,0.000,0
3,0.231,0.231,0
4,0.000,0.000,1
5,0.000,0.000,1
6,0.000,0.000,1
7,0.292,0.292,1
8,0.000,0.000,1
9,0.228,0.228,1
10,0.000,0.000,0
11,0.000,0.000,0
12,0.000,0.000,0
13,0.000,0.000,0
14,0.000,0.000,0
15,0.000,0.000,0
16,0.000,0.000,0
17,0.000,0.000,0
18,0.000,0.000,0
19,0.000,0.000,0
20,0.000,0.000,0
21,0.000,0.000,0
22,0.000,0.000,0
23,11.506,11.506,1
24,0.000,0.000,0
25,0.090,0.090,0
26,0.000,0.000,1
27,0.443,0.443,1
28,0.000,0.000,1
29,0.569,0.569,1
30,0.000,0.000,0
31,0.083,0.083,0
32,0.000,0.000,0
33,0.080,0.080,0
34,0.000,0.000,0
35,0.081,0.081,0
36,0.000,0.000,0
37,0.081,0.081,0
38,0.000,0.000,0
39,0.080,0.080,0
40,0.000,0.000,0
41,0.079,0.079,0
42,0.000,0.000,0
43,0.078,0.078,0
44,0.000,0.000,0
45,0.076,0.076,0
46,0.000,0.000,0
47,0.074,0.074,0
48,0.000,0.000,0
49,0.070,0.070,0
50,0.000,0.000,0
51,0.064,0.064,0
52,0.000,0.000,0
53,0.063,0.063,0
54,0.000,0.000,0
55,0.409,0.409,0
56,0.000,0.000,0
57,0.378,0.378,0
58,0.000,0.000,0
59,0.375,0.375,0
60,0.000,0.000,0
61,0.062,0.062,0
62,0.000,0.000,0
63,1.914,1.914,0
64,0.000,0.000,1
65,27.923,27.923,1
66,0.000,0.000,0
67,0.493,0.493,0
68,0.000,0.000,0
69,1.360,1.360,0
70,0.000,0.000,1
71,29.949,29.949,1
72,0.000,0.000,0
73,0.680,0.680,0
74,0.000,0.000,1
75,0.331,0.331,1
76,0.000,0.000,1
77,0.546,0.546,1
78,0.000,0.000,1
79,0.119,0.119,1
80,0.000,0.000,0
81,0.000,0.000,0
82,0.000,0.000,0
83,1.270,1.270,0
84,0.000,0.000,1
85,0.461,0.461,1
86,0.000,0.000,1
87,0.726,0.726,1
88,0.000,0.000,1
89,0.461,0.461,1
90,0.000,0.000,0
91,0.468,0.468,0
92,0.000,0.000,0
93,0.116,0.116,0
94,0.000,0.000,0
95,0.505,0.505,1
96,0.000,0.000,1
97,0.443,0.443,1
98,0.000,0.000,1
99,0.663,0.663,1
100,0.000,0.000,1
101,1.247,1.247,1
102,0.000,0.000,0
103,0.715,0.715,0
104,0.000,0.000,0
105,0.910,0.910,0
106,0.000,0.000,0
107,1.852,1.852,0
108,0.000,0.000,0
109,1.373,1.373,0
110,0.000,0.000,0
111,1.861,1.861,0
112,0.000,0.000,0
113,2.123,2.123,0
114,0.000,0.000,0
115,2.194,2.194,0
116,0.000,0.000,0
117,2.797,2.797,0
118,0.000,0.000,0
119,5.300,5.300,0
120,0.000,0.000,0
121,4.832,4.832,0
122,0.000,0.000,0
123,2.571,2.571,0
124,0.000,0.000,0
125,5.337,5.337,0
126,0.000,0.000,0
127,3.835,3.835,0
128,0.000,0.000,0
129,4.142,4.142,0
130,0.000,0.000,0
131,3.625,3.625,0
132,0.000,0.000,0
133,5.024,5.024,0
134,0.000,0.000,0
135,4.217,4.217,0
136,0.000,0.000,0
137,4.740,4.740,0
138,0.000,0.000,0
139,4.437,4.437,0
140,0.000,0.000,0
141,4.558,4.558,0
142,0.000,0.000,0
143,4.336,4.336,0
144,0.000,0.000,0
145,3.906,3.906,0
146,0.000,0.000,0
147,3.878,3.878,0
148,0.000,0.000,0
149,4.155,4.155,0
150,0.000,0.000,0
151,3.833,3.833,0
152,0.000,0.000,0
153,3.178,3.178,0
154,0.000,0.000,0
155,4.934,4.934,0
156,0.000,0.000,0
157,4.041,4.041,0
158,0.000,0.000,0
159,4.289,4.289,0
160,0.000,0.000,0
161,4.769,4.769,0
162,0.000,0.000,0
163,4.720,4.720,0
164,0.000,0.000,0
165,5.125,5.125,0
166,0.000,0.000,0
167,5.290,5.290,0
168,0.000,0.000,0
169,5.005,5.005,0
170,0.000,0.000,0
171,4.838,4.838,0
172,0.000,0.000,0
173,5.583,5.583,0
174,0.000,0.000,0
175,5.313,5.313,0
176,0.000,0.000,0
177,5.609,5.609,0
178,0.000,0.000,0
179,5.109,5.109,0
180,0.000,0.000,0
181,5.146,5.146,0
182,0.000,0.000,0
183,5.858,5.858,0
184,0.000,0.000,0
185,5.197,5.197,0
186,0.000,0.000,0
187,5.583,5.583,0
188,0.000,0.000,0
189,4.698,4.698,0
190,0.000,0.000,0
191,5.737,5.737,0
192,0.000,0.000,0
193,4.809,4.809,0
194,0.000,0.000,0
195,4.619,4.619,0
196,0.000,0.000,0
197,4.880,4.880,0
198,0.000,0.000,0
199,5.084,5.084,0
200,0.000,0.000,0
201,5.532,5.532,0
202,0.000,0.000,0
203,5.145,5.145,0
204,0.000,0.000,0
205,5.253,5.253,0
206,0.000,0.000,0
207,5.183,5.183,0
208,0.000,0.000,0
209,4.893,4.893,0
210,0.000,0.000,0
211,5.000,5.000,0
212,0.000,0.000,0
213,4.498,4.498,0
214,0.000,0.000,0
215,5.179,5.179,0
216,0.000,0.000,0
217,4.262,4.262,0
218,0.000,0.000,0
219,4.775,4.775,0
220,0.000,0.000,0
221,4.418,4.418,0
222,0.000,0.000,0
223,4.310,4.310,0
224,0.000,0.000,0
225,4.725,4.725,0
226,0.000,0.000,0
227,4.544,4.544,0
228,0.000,0.000,0
229,4.680,4.680,0
230,0.000,0.000,0
231,4.713,4.713,0
232,0.000,0.000,0
233,4.261,4.261,0
234,0.000,0.000,0
235,4.413,4.413,0
236,0.000,0.000,0
237,3.917,3.917,0
238,0.000,0.000,0
239,3.621,3.621,0
240,0.000,0.000,0
241,3.435,3.435,0
242,0.000,0.000,0
243,4.713,4.713,0
244,0.000,0.000,0
245,4.470,4.470,0
246,0.000,0.000,0
247,5.151,5.151,0
248,0.000,0.000,0
249,5.598,5.598,0
250,0.000,0.000,0
251,5.651,5.651,0
252,0.000,0.000,0
253,5.829,5.829,0
254,0.000,0.000,0
255,6.135,6.135,0
256,0.000,0.000,0
257,5.681,5.681,0
258,0.000,0.000,0
259,5.481,5.481,0
260,0.000,0.000,0
261,5.934,5.934,0
262,0.000,0.000,0
263,5.535,5.535,0
264,0.000,0.000,0
265,5.678,5.678,0
266,0.000,0.000,0
267,5.852,5.852,0
268,0.000,0.000,0
269,5.347,5.347,0
270,0.000,0.000,0
271,4.679,4.679,0
272,0.000,0.000,0
273,3.315,3.315,0
274,0.000,0.000,0
275,3.328,3.328,0
276,0.000,0.000,0
277,2.266,2.266,0
278,0.000,0.000,0
279,2.802,2.802,0
280,0.000,0.000,0
281,1.781,1.781,0
282,0.000,0.000,0
283,2.701,2.701,0
284,0.000,0.000,0
285,1.880,1.880,0
286,0.000,0.000,1
287,0.773,0.773,1
288,0.000,0.000,0
289,2.257,2.257,0
290,0.000,0.000,0
291,2.913,2.913,0
