index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.000,0.000,0
2,0.056,0.056,0
3,0.000,0.000,0
4,0.010,0.010,0
5,0.000,0.000,1
6,0.003,0.003,1
7,0.000,0.000,0
8,0.001,0.001,0
9,0.000,0.000,1
10,0.090,0.090,1
11,0.000,0.000,1
12,0.031,0.031,1
13,0.000,0.000,0
14,0.044,0.044,0
15,0.000,0.000,1
16,0.007,0.007,1
17,0.000,0.000,0
18,0.005,0.005,0
19,0.000,0.000,0
20,0.007,0.007,0
21,0.000,0.000,0
22,0.000,0.000,0
23,0.000,0.000,0
24,0.000,0.000,0
25,0.000,0.000,0
26,0.000,0.000,0
27,0.000,0.000,0
28,0.019,0.019,0
29,0.000,0.000,0
30,0.007,0.007,0
31,0.000,0.000,0
32,0.005,0.005,0
33,0.000,0.000,0
34,0.005,0.005,0
35,0.000,0.000,0
36,0.000,0.000,0
37,0.000,0.000,0
38,0.000,0.000,0
39,0.000,0.000,0
40,0.020,0.020,0
41,0.000,0.000,0
42,0.000,0.000,0
43,0.000,0.000,0
44,0.011,0.011,0
45,0.000,0.000,0
46,0.000,0.000,0
47,0.000,0.000,0
48,0.009,0.009,0
49,0.000,0.000,0
50,0.006,0.006,0
51,0.000,0.000,0
52,0.809,0.809,0
53,0.000,0.000,0
54,0.501,0.501,0
55,0.000,0.000,0
56,0.132,0.132,0
57,0.000,0.000,0
58,0.092,0.092,0
59,0.000,0.000,0
60,0.455,0.455,0
61,0.000,0.000,0
62,0.276,0.276,0
63,0.000,0.000,0
64,0.060,0.060,0
65,0.000,0.000,0
66,0.042,0.042,0
67,0.000,0.000,0
68,0.686,0.686,0
69,0.000,0.000,0
70,0.000,0.000,0
71,0.000,0.000,0
72,0.000,0.000,0
73,0.000,0.000,0
74,0.000,0.000,0
75,0.000,0.000,0
76,0.000,0.000,0
77,0.000,0.000,0
78,0.000,0.000,0
79,0.000,0.000,0
80,0.987,0.987,0
81,0.000,0.000,0
82,0.000,0.000,0
83,0.000,0.000,0
84,0.842,0.842,0
85,0.000,0.000,0
86,0.010,0.010,0
87,0.000,0.000,0
88,0.650,0.650,0
89,0.000,0.000,0
90,0.002,0.002,0
91,0.000,0.000,0
92,0.263,0.263,0
93,0.000,0.000,0
94,0.014,0.014,0
95,0.000,0.000,0
96,0.022,0.022,0
97,0.000,0.000,0
98,0.008,0.008,0
99,0.000,0.000,0
100,0.000,0.000,0
101,0.000,0.000,0
102,0.383,0.383,0
103,0.000,0.000,0
104,0.237,0.237,0
105,0.000,0.000,0
106,0.161,0.161,0
107,0.000,0.000,0
108,0.437,0.437,0
109,0.000,0.000,1
110,0.072,0.072,1
111,0.000,0.000,0
112,0.042,0.042,0
113,0.000,0.000,0
114,0.052,0.052,0
115,0.000,0.000,0
116,0.080,0.080,0
117,0.000,0.000,0
118,0.240,0.240,0
119,0.000,0.000,0
120,1.893,1.893,0
121,0.000,0.000,1
122,0.291,0.291,1
123,0.000,0.000,0
