index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.000,0.000,0
2,0.600,0.600,0
3,0.000,0.000,0
4,0.291,0.291,0
5,0.000,0.000,0
6,0.504,0.504,0
7,0.000,0.000,0
8,0.255,0.255,0
9,0.000,0.000,0
10,0.000,0.000,0
11,0.000,0.000,0
12,1.715,1.715,0
13,0.000,0.000,0
14,1.462,1.462,1
15,0.000,0.000,1
16,0.954,0.954,1
17,0.000,0.000,1
18,1.315,1.315,1
19,0.000,0.000,0
20,0.000,0.000,0
21,0.000,0.000,0
22,0.000,0.000,0
23,0.000,0.000,0
24,0.000,0.000,0
25,0.000,0.000,0
26,0.000,0.000,0
27,0.000,0.000,0
28,0.694,0.694,0
29,7.879,7.879,1
30,0.000,0.000,1
31,0.000,0.000,1
32,9.312,9.312,1
33,0.000,0.000,1
34,12.652,12.652,1
35,0.000,0.000,0
36,1.274,1.274,0
37,0.000,0.000,0
38,0.847,0.847,0
39,0.000,0.000,0
40,4.724,4.724,0
41,0.000,0.000,0
42,0.777,0.777,0
43,0.000,0.000,1
44,4.788,4.788,1
45,0.000,0.000,1
46,12.570,12.570,1
47,0.000,0.000,0
48,3.032,3.032,0
49,0.000,0.000,0
50,1.159,1.159,0
51,0.000,0.000,0
52,0.707,0.707,0
53,0.000,0.000,0
54,1.086,1.086,0
55,0.000,0.000,0
56,0.792,0.792,0
57,0.000,0.000,0
58,1.373,1.373,0
59,0.000,0.000,0
60,0.488,0.488,0
61,0.000,0.000,1
62,0.283,0.283,1
63,0.000,0.000,1
64,0.631,0.631,1
65,0.000,0.000,0
66,0.780,0.780,0
67,0.000,0.000,1
68,0.917,0.917,1
69,0.000,0.000,0
70,0.980,0.980,0
71,0.000,0.000,1
72,8.527,8.527,1
73,0.000,0.000,0
74,0.805,0.805,0
75,0.000,0.000,1
76,0.560,0.560,1
77,0.000,0.000,1
78,0.796,0.796,1
79,0.000,0.000,0
80,1.332,1.332,0
81,0.000,0.000,0
82,0.630,0.630,0
83,0.000,0.000,1
84,0.114,0.114,1
85,0.000,0.000,0
86,0.309,0.309,0
87,0.000,0.000,0
88,0.557,0.557,0
89,0.000,0.000,0
90,1.764,1.764,0
91,0.000,0.000,0
92,1.682,1.682,0
93,0.000,0.000,0
94,1.543,1.543,0
95,0.000,0.000,0
96,5.008,5.008,0
97,0.000,0.000,0
98,1.210,1.210,0
99,0.000,0.000,1
100,0.720,0.720,1
101,0.000,0.000,1
102,1.493,1.493,1
103,0.000,0.000,1
104,0.460,0.460,1
105,0.000,0.000,0
106,1.219,1.219,0
107,0.000,0.000,0
108,0.753,0.753,0
109,0.000,0.000,0
110,0.987,0.987,0
111,0.000,0.000,0
112,3.127,3.127,0
113,0.000,0.000,0
114,0.633,0.633,0
115,0.000,0.000,0
116,1.710,1.710,1
117,0.000,0.000,1
118,2.585,2.585,0
119,0.000,0.000,0
120,2.562,2.562,0
121,0.000,0.000,0
122,2.934,2.934,0
123,0.000,0.000,0
