index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.000,0.000,0
2,0.017,0.017,0
3,0.000,0.000,0
4,0.038,0.038,0
5,0.000,0.000,0
6,0.038,0.038,0
7,0.000,0.000,0
8,0.039,0.039,0
9,0.000,0.000,0
10,0.038,0.038,0
11,0.000,0.000,0
12,0.037,0.037,0
13,0.000,0.000,0
14,0.036,0.036,0
15,0.000,0.000,0
16,0.035,0.035,0
17,0.000,0.000,0
18,0.625,0.625,0
19,0.000,0.000,0
20,0.056,0.056,0
21,0.000,0.000,0
22,0.027,0.027,0
23,0.000,0.000,0
24,0.018,0.018,0
25,0.000,0.000,0
26,0.039,0.039,0
27,0.000,0.000,0
28,0.039,0.039,0
29,0.000,0.000,0
30,0.040,0.040,0
31,0.000,0.000,0
32,0.041,0.041,0
33,0.000,0.000,0
34,0.039,0.039,0
35,0.000,0.000,0
36,0.039,0.039,0
37,0.000,0.000,0
38,0.037,0.037,0
39,0.000,0.000,0
40,0.035,0.035,0
41,0.000,0.000,0
42,0.035,0.035,0
43,0.000,0.000,0
44,0.033,0.033,0
45,0.000,0.000,0
46,0.055,0.055,0
47,0.000,0.000,0
48,0.057,0.057,0
49,0.000,0.000,0
50,0.793,0.793,0
51,0.000,0.000,0
52,0.064,0.064,0
53,0.000,0.000,0
54,1.310,1.310,0
55,0.000,0.000,0
56,0.181,0.181,0
57,0.000,0.000,0
58,0.579,0.579,0
59,0.000,0.000,1
60,1.215,1.215,1
61,0.000,0.000,1
62,0.682,0.682,1
63,0.000,0.000,0
64,1.055,1.055,0
65,0.000,0.000,0
66,8.866,8.866,0
67,0.000,0.000,0
68,0.338,0.338,0
69,0.000,0.000,0
70,0.067,0.067,0
71,0.000,0.000,0
72,1.762,1.762,0
73,0.000,0.000,0
74,0.941,0.941,0
75,0.000,0.000,0
76,1.184,1.184,0
77,0.000,0.000,0
78,1.378,1.378,0
79,0.000,0.000,0
80,0.841,0.841,0
81,0.000,0.000,0
82,1.224,1.224,0
83,0.000,0.000,0
84,1.571,1.571,0
85,0.000,0.000,0
86,1.598,1.598,0
87,0.000,0.000,0
88,1.295,1.295,0
89,0.000,0.000,0
90,0.316,0.316,0
91,0.000,0.000,1
92,1.496,1.496,1
93,0.000,0.000,1
94,1.180,1.180,1
95,0.000,0.000,1
96,1.906,1.906,1
97,0.000,0.000,0
98,1.927,1.927,0
99,0.000,0.000,0
100,1.032,1.032,0
101,0.000,0.000,0
102,0.807,0.807,0
103,0.000,0.000,0
104,1.939,1.939,0
105,0.000,0.000,0
106,1.064,1.064,0
107,0.000,0.000,0
108,1.397,1.397,0
109,0.000,0.000,0
110,1.799,1.799,0
111,0.000,0.000,0
112,1.165,1.165,0
113,0.000,0.000,0
114,1.099,1.099,0
115,0.000,0.000,0
116,0.361,0.361,0
117,0.000,0.000,0
118,0.387,0.387,0
119,0.000,0.000,0
120,0.685,0.685,0
121,0.000,0.000,0
122,0.708,0.708,0
123,0.000,0.000,0
