index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.025,0.025,0
2,0.000,0.000,0
3,0.000,0.000,0
4,0.000,0.000,0
5,0.000,0.000,0
6,0.000,0.000,0
7,0.000,0.000,0
8,0.000,0.000,0
9,0.000,0.000,0
10,0.000,0.000,0
11,0.879,0.879,0
12,0.000,0.000,0
13,0.022,0.022,0
14,0.000,0.000,0
15,0.025,0.025,0
16,0.000,0.000,0
17,0.017,0.017,0
18,0.000,0.000,0
19,0.289,0.289,0
20,0.000,0.000,0
21,0.139,0.139,0
22,0.000,0.000,0
23,0.004,0.004,0
24,0.000,0.000,0
25,0.003,0.003,0
26,0.000,0.000,0
27,0.002,0.002,0
28,0.000,0.000,0
29,0.003,0.003,0
30,0.000,0.000,0
31,0.006,0.006,0
32,0.000,0.000,0
33,0.002,0.002,0
34,0.000,0.000,0
35,0.000,0.000,0
36,0.000,0.000,0
37,0.005,0.005,0
38,0.000,0.000,0
39,0.001,0.001,0
40,0.000,0.000,0
41,0.080,0.080,0
42,0.000,0.000,1
43,0.996,0.996,1
44,0.000,0.000,0
45,0.152,0.152,0
46,0.000,0.000,0
47,0.004,0.004,0
48,0.000,0.000,0
49,0.113,0.113,0
50,0.000,0.000,0
51,0.080,0.080,0
52,0.000,0.000,0
53,0.001,0.001,0
54,0.000,0.000,0
55,0.064,0.064,1
56,0.000,0.000,1
57,0.003,0.003,1
58,0.000,0.000,1
59,0.315,0.315,0
60,0.000,0.000,0
61,0.002,0.002,0
62,0.000,0.000,0
63,0.002,0.002,0
64,0.000,0.000,0
65,0.004,0.004,0
66,0.000,0.000,0
67,0.002,0.002,0
68,0.000,0.000,0
69,0.007,0.007,0
70,0.000,0.000,0
71,0.005,0.005,0
72,0.000,0.000,0
73,0.001,0.001,0
74,0.000,0.000,0
75,0.757,0.757,0
76,0.000,0.000,0
77,0.021,0.021,1
78,0.000,0.000,1
79,0.020,0.020,1
80,0.000,0.000,0
81,0.016,0.016,0
82,0.000,0.000,0
83,0.048,0.048,0
84,0.000,0.000,0
85,0.028,0.028,0
86,0.000,0.000,0
87,0.143,0.143,0
88,0.000,0.000,0
89,0.230,0.230,0
90,0.000,0.000,0
91,4.492,4.492,0
92,0.000,0.000,0
93,0.092,0.092,0
94,0.000,0.000,0
95,0.000,0.000,0
96,0.000,0.000,0
97,0.000,0.000,0
98,0.000,0.000,0
99,0.000,0.000,0
100,0.000,0.000,0
101,0.379,0.379,1
102,0.000,0.000,1
103,0.407,0.407,0
104,0.000,0.000,1
105,0.351,0.351,1
106,0.000,0.000,1
107,0.341,0.341,1
108,0.000,0.000,1
109,0.334,0.334,1
110,0.000,0.000,1
111,0.456,0.456,1
112,0.000,0.000,1
113,0.381,0.381,1
114,0.000,0.000,0
115,0.262,0.262,0
116,0.000,0.000,0
117,1.749,1.749,0
118,0.000,0.000,0
119,1.454,1.454,0
120,0.000,0.000,0
121,0.652,0.652,0
122,0.000,0.000,0
123,1.433,1.433,0
124,0.000,0.000,0
125,1.116,1.116,0
126,0.000,0.000,0
127,2.065,2.065,0
128,0.000,0.000,0
129,1.345,1.345,0
130,0.000,0.000,0
