index,step_dist_m,speed_mps,removed
0,0.000,0.000,0
1,0.000,0.000,0
2,0.197,0.197,0
3,0.000,0.000,0
4,5.676,5.676,0
5,0.000,0.000,0
6,0.258,0.258,0
7,0.000,0.000,1
8,0.079,0.079,1
9,0.000,0.000,0
10,0.050,0.050,0
11,0.000,0.000,1
12,0.107,0.107,1
13,0.000,0.000,1
14,0.237,0.237,1
15,0.000,0.000,0
16,0.021,0.021,0
17,0.000,0.000,0
18,0.000,0.000,0
19,0.000,0.000,0
20,0.000,0.000,0
21,0.000,0.000,0
22,0.000,0.000,0
23,0.000,0.000,0
24,0.802,0.802,0
25,0.000,0.000,0
26,4.988,4.988,0
27,0.000,0.000,0
28,0.050,0.050,0
29,0.000,0.000,0
30,0.050,0.050,0
31,0.000,0.000,0
32,0.047,0.047,0
33,0.000,0.000,0
34,0.044,0.044,0
35,0.000,0.000,0
36,0.016,0.016,0
37,0.000,0.000,0
38,0.013,0.013,0
39,0.000,0.000,0
40,0.024,0.024,0
41,0.000,0.000,0
42,4.604,4.604,0
43,0.000,0.000,0
44,0.035,0.035,0
45,0.000,0.000,0
46,0.035,0.035,0
47,0.000,0.000,0
48,0.035,0.035,0
49,0.000,0.000,0
50,0.034,0.034,0
51,0.000,0.000,0
52,0.034,0.034,0
53,0.000,0.000,0
54,0.033,0.033,0
55,0.000,0.000,0
56,0.034,0.034,0
57,0.000,0.000,0
58,0.033,0.033,0
59,0.000,0.000,0
60,0.033,0.033,0
61,0.000,0.000,0
62,0.031,0.031,0
63,0.000,0.000,0
64,0.029,0.029,0
65,0.000,0.000,0
66,0.245,0.245,0
67,0.000,0.000,0
68,1.772,1.772,0
69,0.000,0.000,0
70,0.025,0.025,0
71,0.000,0.000,0
72,3.140,3.140,0
73,0.000,0.000,0
74,0.036,0.036,0
75,0.000,0.000,0
76,0.034,0.034,0
77,0.000,0.000,0
78,0.027,0.027,0
79,0.000,0.000,0
80,0.034,0.034,0
81,0.000,0.000,0
82,0.033,0.033,0
83,0.000,0.000,0
84,0.215,0.215,0
85,0.000,0.000,0
86,0.819,0.819,0
87,0.000,0.000,0
88,7.908,7.908,0
89,0.000,0.000,0
90,0.270,0.270,0
91,0.000,0.000,0
92,0.199,0.199,0
93,0.000,0.000,0
94,0.256,0.256,0
95,0.000,0.000,0
96,0.210,0.210,0
97,0.000,0.000,1
98,0.108,0.108,1
99,0.000,0.000,1
100,0.216,0.216,1
101,0.000,0.000,1
102,0.124,0.124,1
103,0.000,0.000,0
104,0.034,0.034,0
105,0.000,0.000,0
106,0.282,0.282,0
107,0.000,0.000,0
108,0.488,0.488,0
109,0.000,0.000,0
110,0.000,0.000,0
111,0.000,0.000,0
112,0.000,0.000,0
113,0.000,0.000,0
114,0.000,0.000,0
115,0.000,0.000,0
116,0.000,0.000,0
117,0.000,0.000,0
118,5.585,5.585,1
119,0.000,0.000,1
120,5.585,5.585,1
121,0.000,0.000,0
122,1.262,1.262,0
123,0.000,0.000,0
